subject_ID,subject_index,exclude_Ixr,condition,Ixr,Iry,Iry_CI_lower,Iry_CI_upper,info_efficiency,info_efficiency_CI_lower,info_efficiency_CI_upper,bound_class,opt_betastar,opt_loss,opt_BIC,opt_rel_entropy,equalweights_betastar,equalweights_loss,equalweights_BIC,equalweights_rel_entropy,ignoreweak_betastar,ignoreweak_loss,ignoreweak_BIC,ignoreweak_rel_entropy,fullparam_betastar,fullparam_WSratio,fullparam_loss,fullparam_BIC,fullparam_rel_entropy,best_model,best_model_betastar,best_model_loss,best_model_BIC,best_model_rel_entropy
5e1b5ab486a44538d261922c,0.0,0.0,fast,0.3969319505072046,0.15272341416931356,0.08973767975865206,0.23306952489434982,0.9638415203250508,0.5663368787259642,1.4709079576139041,full,2.8681855065466024,128.2109335260222,262.12564952670056,0.0980702069594868,3.1305000687690105,127.36443136170622,260.43264519806866,0.0952485330784335,2.437733309781883,149.05348199810732,303.8107464708708,0.1675453685331038,3.689123768343108,1.5155045166897725,123.131082679509,257.66973030833043,0.0811373708044427,fullparam,3.689123768343108,123.131082679509,257.66973030833043,0.0811373708044427
5e1b5ab486a44538d261922c,0.0,0.0,slow,0.5711577960174302,0.2159298140433537,0.14016455898647598,0.3052934524055499,1.013316129263681,0.6577646954468742,1.4326821002079202,full,4.361747167046617,87.79628185588443,181.29634618642507,0.0752926216795158,3.8930755765547698,106.12063027377428,217.9450430222048,0.1363737830724819,3.71490198124594,109.45673946048488,224.61726139562597,0.1474941470281839,4.581373505127415,2.257893195676513,87.50973385790215,186.4270326651167,0.0743374616862415,fully_optimal,4.361747167046617,87.79628185588443,181.29634618642507,0.0752926216795158
66043afac98a1b4b85c39e64,1.0,0.0,fast,0.2956993078198423,0.06354594728435228,0.02478298970441257,0.12070446754880233,0.5202672759710187,0.20290481289445703,0.9882390177951018,equal-weights,1.6783814721712778,170.74687681271615,347.1975361000885,0.182314693019267,2.35204930494716,152.39167364131546,310.4871297572871,0.1211306824479315,1.1860170220817476,189.9363023464349,385.576387167526,0.2462794447983295,3.614349462148916,0.4979511054641596,149.9685403569869,311.3446456632862,0.1130535715001695,equalweights,2.35204930494716,152.39167364131546,310.4871297572871,0.1211306824479315
66043afac98a1b4b85c39e64,1.0,0.0,slow,0.553462875949496,0.19180170241265365,0.12291304603506244,0.27923513254819254,0.9219598300755242,0.5908231762862349,1.3422382185188773,equal-weights,2.983456417590207,124.45064677286793,254.60507602039203,0.1893010452734069,4.323787215429773,95.7195155316781,197.1428135380124,0.0935306078027742,1.9740878019075887,164.96019306218676,335.6241685990297,0.3243328662378031,6.034229447093275,0.8257539240552348,97.29586078253206,205.9992865143765,0.0987850919722874,equalweights,4.323787215429773,95.7195155316781,197.1428135380124,0.0935306078027742
657531c0c11e076e274f00a9,2.0,0.0,fast,0.40263662045038895,0.21846001208645735,0.14320264879805375,0.3104550833075297,1.3619523854369706,0.8927729485532356,1.9354802613230058,full,2.733655450515068,132.72146120850198,271.14670489166014,0.1276664392411199,3.2665597571379155,123.3091244312103,252.3220313370768,0.0962919833168143,2.1200342215996475,159.95599725014898,325.61577697495414,0.2184482260466098,4.005521521374974,1.2099610686339992,123.1152690634024,257.6381030761172,0.0956457987574546,equalweights,3.2665597571379155,123.3091244312103,252.3220313370768,0.0962919833168143
657531c0c11e076e274f00a9,2.0,0.0,slow,0.6550884182137444,0.20986366034995035,0.13701565910736274,0.3009634185576399,0.891562172332273,0.5820825695768315,1.2785805736655733,equal-weights,4.408312731471382,86.81892869504276,179.34163986474172,0.1227080347423456,5.67809019009789,69.50203850964112,144.70785949393846,0.0649850674576735,2.9031312417406743,133.569645005493,272.8430724856421,0.2785437557771797,7.361649081515365,1.251765973421327,67.83929327764747,147.08615150460736,0.059442583351028,equalweights,5.67809019009789,69.50203850964112,144.70785949393846,0.0649850674576735
673bf98fb59b6d9e50a9080c,3.0,0.0,fast,0.15874686356541645,0.041323561827225935,0.010842262092113473,0.09068765865960847,0.6046484895206019,0.15864453854177804,1.3269465022389437,equal-weights,1.6307321255506,171.92814262704138,349.5567288274734,0.0995297069097742,1.550810142016863,178.50891580332663,362.718275180044,0.1215389817468486,1.6994152883840177,173.59743660799649,352.8953167893836,0.1051126299230019,1.6301905022928422,2.502386305668331,171.92813655425692,355.2571602552952,0.0995296865994583,fully_optimal,1.6307321255506,171.92814262704138,349.5567288274734,0.0995297069097742
673bf98fb59b6d9e50a9080c,3.0,0.0,slow,0.43513117445987454,0.22586615506339996,0.14912843041792687,0.3182574978510964,1.3183762401806935,0.8704596726466056,1.8576626644592587,full,2.9291716573877307,126.20906473238824,258.12191193943266,0.1152454609158445,2.731015279245171,139.8722960296918,285.4483745340398,0.1607895652401897,2.909665666403257,133.35918025208568,272.42214297882754,0.139079179314836,2.934674456891728,2.4880510050528835,126.2086678410908,263.824900631494,0.115244137944853,fully_optimal,2.9291716573877307,126.20906473238824,258.12191193943266,0.1152454609158445
56ec2213388e1d000a5960c2,4.0,0.0,fast,0.39439141524779703,0.13368537312314027,0.07539523659331442,0.20986366034995035,0.8483396078130239,0.47844250981464487,1.3317511942872788,equal-weights,2.554753268867695,138.90467440975658,283.51313129416934,0.1359082613450529,3.1713083553486703,126.1365333053293,257.9768490853148,0.0933477909969619,1.9642359736868529,165.29653329631026,336.2968490672767,0.2238811243002317,3.8923766859129048,1.1436448634062353,127.42974889153017,266.2670627323727,0.0976585096176314,equalweights,3.1713083553486703,126.1365333053293,257.9768490853148,0.0933477909969619
56ec2213388e1d000a5960c2,4.0,0.0,slow,0.6138703555677818,0.22849445818577127,0.1519239911421549,0.32072961384510995,1.0164732455084324,0.6758442789947584,1.4267876521134226,full,4.3409228603600605,88.23843397247823,182.18065041961268,0.1032096652716241,4.895369547279393,83.55553725120033,172.81485697705688,0.0876000095340311,2.991588361700892,130.7404952950448,267.1847730647458,0.2448832030135128,6.026447068712339,1.497622471368259,79.1351121701717,169.67778928965578,0.0728652592639357,fullparam,6.026447068712339,79.1351121701717,169.67778928965578,0.0728652592639357
