subject_ID,subject_index,exclude_Ixr,condition,Ixr,Iry,Iry_CI_lower,Iry_CI_upper,block,info_efficiency,info_efficiency_CI_lower,info_efficiency_CI_upper,bound_class,opt_betastar,opt_loss,opt_BIC,opt_rel_entropy,equalweights_betastar,equalweights_loss,equalweights_BIC,equalweights_rel_entropy,ignoreweak_betastar,ignoreweak_loss,ignoreweak_BIC,ignoreweak_rel_entropy,fullparam_betastar,fullparam_WSratio,fullparam_loss,fullparam_BIC,fullparam_rel_entropy,best_model,best_model_betastar,best_model_loss,best_model_BIC,best_model_rel_entropy
63474e67a5fd298c6103c409,0.0,0.0,low_reward,0.36283754242450866,0.06674360148185746,0.026466157197788547,0.12589134575952665,1.0,0.4553744491883206,0.18057179247887153,0.8589243157398982,equal-weights,1.430766822334168,179.4469879632842,364.59775840122455,0.2522081452549368,0.945137197444024,196.0783877603854,397.860557995427,0.3076461445786075,1.9763927377155133,164.8814719013193,335.46672627729475,0.2036564250483871,1.323551820408857,33.55929879458232,165.20942026379328,341.82640547689897,0.2047495862566338,ignoreweak,1.9763927377155133,164.8814719013193,335.46672627729475,0.2036564250483871
63474e67a5fd298c6103c409,0.0,0.0,high_reward,0.34648082963949417,0.11423150304165808,0.06020440756721461,0.1858821643244801,2.0,0.8116555691015448,0.4277737873112699,1.320759071300957,equal-weights,2.025038535955624,158.07549492834303,321.85477233134225,0.1752893482617246,1.5538713017461467,178.9561067716444,363.61599601794495,0.2448913877393958,2.55522898510366,145.06690291493507,295.8375883045263,0.131927374883698,1.6397910266260165,8.043846290730194,150.9515312345623,313.31062741843704,0.1515428026157888,ignoreweak,2.55522898510366,145.06690291493507,295.8375883045263,0.131927374883698
6724c80675133c29b7257f6a,1.0,0.0,low_reward,0.3513678434993355,0.1257470051782628,0.06855308698712619,0.1976546488638034,1.0,0.8824788844804385,0.4810981513740839,1.387118952013452,equal-weights,2.4647292068775863,142.08638301932967,289.8765485133155,0.1274807992474367,2.278799165422311,154.85734878403076,315.4184800427177,0.1700506851297737,2.535857331371129,145.72136200877128,297.14650649219874,0.1395973958789087,2.4099194948826512,2.6610068326886656,142.0297745759803,295.467114101273,0.1272921044362722,fully_optimal,2.4647292068775863,142.08638301932967,289.8765485133155,0.1274807992474367
6724c80675133c29b7257f6a,1.0,0.0,high_reward,0.44894509659771215,0.23041780877060983,0.1526983906161617,0.3214394014924391,2.0,1.3102514578959563,0.8683065340768563,1.8278380767432785,full,3.2183462930724804,117.1080495641939,239.919881603044,0.1007293664499645,2.9425066964369244,133.14488173163352,271.9935459379232,0.1541854736747632,3.030853103559662,129.49880236739642,264.701387209449,0.1420318757939728,3.21635015672956,2.5038672845178285,117.10800323934318,245.62357142799877,0.1007292120337953,fully_optimal,3.2183462930724804,117.1080495641939,239.919881603044,0.1007293664499645
636da58a0d76bbb9167dbf3e,2.0,0.0,low_reward,0.09371564072800233,0.015536418928010215,3.7296607565779774e-05,0.05086710469685383,1.0,0.3783383455164759,0.0009082361170356,1.2387009079373341,equal-weights,0.5220632387362011,200.89747252238712,407.4853044990983,0.1621182454623837,0.8638384962811916,195.3021499098928,396.2946592741096,0.143215128528281,0.2907777273109055,204.0041795205361,413.6987184953962,0.172613877212887,1.7643006100400462,0.0,189.67782834024632,390.7363755891408,0.1242140421443404,fullparam,1.7643006100400462,189.67782834024632,390.7363755891408,0.1242140421443404
636da58a0d76bbb9167dbf3e,2.0,0.0,high_reward,0.28540666087495614,0.06365510071445689,0.024632805853758512,0.12056640391549109,2.0,0.538217605696833,0.20827568630637355,1.0194149489128892,equal-weights,1.4497271632576023,178.7988879551902,363.30155838503657,0.201207883028866,1.9418257199980609,166.23319420907362,338.1701708928034,0.1593222372084773,1.0686806702197835,193.0679007928196,391.8395840602954,0.2487712591542974,2.83695565694338,0.5808732338290729,165.15145455278605,341.7104740548845,0.1557164383541855,equalweights,1.9418257199980609,166.23319420907362,338.1701708928034,0.1593222372084773
611c1cf68a3a6fc487b01d82,3.0,0.0,low_reward,0.6525872015063401,0.22653546550890966,0.1509732602436057,0.31770455478011556,1.0,0.964937260909634,0.643076896956484,1.3532757980272287,full,5.165788056747224,72.94368819007241,151.59115885480102,0.0716132445523983,4.835384785176094,84.75068471064027,175.20515189593675,0.1109698996209578,3.616231876833524,112.14999738994196,230.00377725454013,0.2023009418852969,6.18815619374336,1.8728450187154984,69.61925608273853,150.64607711478948,0.0605318041946187,fullparam,6.18815619374336,69.61925608273853,150.64607711478948,0.0605318041946187
611c1cf68a3a6fc487b01d82,3.0,0.0,high_reward,0.6415519319647889,0.23777153165859574,0.16085870964573412,0.33173514069183474,2.0,1.0249393142721352,0.6933984670449465,1.4299793808321026,full,4.950333816755537,76.52666550856165,158.7571134917795,0.0790976480635802,3.9902451470196874,103.67563201273283,213.05504650012188,0.1695942030774842,4.087363762460055,99.91773568207552,205.53925383880724,0.1570678819752931,4.878721973506766,2.5804356148010603,76.49309335558758,164.39375166048757,0.0789857408869999,fully_optimal,4.950333816755537,76.52666550856165,158.7571134917795,0.0790976480635802
63052f20afc39e87110eb83e,4.0,0.0,low_reward,0.5096109654413419,0.17781936675732476,0.11044538849212325,0.2624411153621029,1.0,0.9118401568061643,0.5663530480266261,1.345772129032211,equal-weights,3.643831958950459,104.95899889019928,215.62178025505477,0.096806599312791,3.433567539607816,118.48597745809307,242.6757373908424,0.1418965278724371,3.19026169919391,124.5524667173784,254.808715909413,0.1621181587367215,3.895956209616877,2.161104727765548,104.45323909516308,220.31404313963856,0.0951207333293371,fully_optimal,3.643831958950459,104.95899889019928,215.62178025505477,0.096806599312791
63052f20afc39e87110eb83e,4.0,0.0,high_reward,0.5521390781868666,0.18778833734889747,0.11718999104704826,0.2738139560828123,2.0,0.9043253216139342,0.5643474873876569,1.318595698714336,equal-weights,3.581146910403246,106.65427831638186,219.01233910741996,0.1284234397786424,3.9697226217058734,104.18715983613954,214.0781021469353,0.120199711511168,2.7852342983929006,137.40454984909252,280.5128821728412,0.230924344887678,4.822838895051407,1.47188599931617,99.36558437231048,210.13873369393335,0.1041277932984044,fullparam,4.822838895051407,99.36558437231048,210.13873369393335,0.1041277932984044
6660f48a57b1214a16267dcd,5.0,0.0,low_reward,0.8071143378663743,0.22653546550890966,0.15035498274582965,0.31695789054502466,1.0,0.8450844172545817,0.560895190029681,1.18240282431604,equal-weights,4.905128237267357,77.31303560782496,160.32985369030612,0.1805192474852821,7.868558293228941,41.61292201141441,88.92962649748503,0.0615188688305803,2.850516238837577,135.2723910676013,276.2485646098588,0.3737170990178698,10.667591944384958,1.076237852931317,42.64646861925952,96.70050218783145,0.064964024190064,equalweights,7.868558293228941,41.61292201141441,88.92962649748503,0.0615188688305803
6660f48a57b1214a16267dcd,5.0,0.0,high_reward,0.8504398309391009,0.214441789996923,0.14099415889324846,0.3048402847880072,2.0,0.7787671931080394,0.5120346429093859,1.1070585305878025,equal-weights,4.9801754002189,76.01428445597236,157.73235138660093,0.1998830905520796,9.148670895693323,30.64856521804409,67.00091291074438,0.0486640264256521,2.7300907327310564,139.22136509696568,284.14651266858755,0.4105733593553908,13.279014163307368,0.916532576260402,31.960284093042056,75.32813313539651,0.0530364226756453,equalweights,9.148670895693323,30.64856521804409,67.00091291074438,0.0486640264256521
664757043cb597943f321d65,6.0,0.0,low_reward,0.6705725569314903,0.1996331294141572,0.12878256771895594,0.2850520249163648,1.0,0.8346263213070544,0.5384142454670471,1.19174569689534,equal-weights,3.579468306529681,106.70011584283868,219.1040141603336,0.2122054463452937,2.7486116463460357,139.3042852010481,284.3123528767524,0.3208860108726584,3.636489796799262,111.59140898029196,228.88660043524013,0.2285097568034712,3.141797088990571,3.83538007882778,103.10968510503368,217.6269351593798,0.2002373438859437,fullparam,3.141797088990571,103.10968510503368,217.6269351593798,0.2002373438859437
664757043cb597943f321d65,6.0,0.0,high_reward,0.7307191240617584,0.19364381265694358,0.1248411929916169,0.2792739633070494,2.0,0.7655218181515643,0.4935280695410644,1.1040389528580155,equal-weights,3.845548707707004,99.7235962851626,205.15097504498144,0.2373658301298646,2.8471822130112696,136.14950133996695,278.0027851545901,0.3587855136458791,3.779165348985504,107.73996287373126,221.18370822211872,0.26408705209176,3.370303305157699,3.941403001525287,94.84763326168846,201.10283147268933,0.2211126200516174,fullparam,3.370303305157699,94.84763326168846,201.10283147268933,0.2211126200516174
6410e0ba81f88046afa861ca,7.0,0.0,low_reward,0.43264940700777454,0.0989985518910402,0.048598485265872196,0.16545435158138388,1.0,0.5806382584063644,0.2850358849392145,0.9704094121872071,equal-weights,2.123793697181789,154.44382559049913,314.59143365565444,0.2145142700592123,3.190433730044041,125.56443991394192,256.83266230254003,0.1182496511373549,1.3778850582982425,184.38870594614963,374.4811943669554,0.3143305379113806,5.280039786575242,0.4965652316570234,118.89474957563242,249.1970641005772,0.0960173500096566,fullparam,5.280039786575242,118.89474957563242,249.1970641005772,0.0960173500096566
6410e0ba81f88046afa861ca,7.0,0.0,high_reward,0.5962292096159243,0.1523006193376287,0.08890585750380915,0.2317042734684143,2.0,0.6921247057951685,0.4040294828472045,1.0529717659932558,equal-weights,3.178274847376125,118.32936530819788,242.362513091052,0.1916009507286956,4.4634353397882345,92.58238261597003,190.86854770659627,0.1057776750879362,2.156480520569472,158.7025584069067,323.1088992884696,0.326178261057725,5.928261610737928,0.9434451901828508,95.09355520809513,201.59467536550267,0.1141482503950198,equalweights,4.4634353397882345,92.58238261597003,190.86854770659627,0.1057776750879362
673d00ce7364481560d1f3b6,8.0,0.0,low_reward,0.4887634071456463,0.15616719930917702,0.0930870475293222,0.23818681253108948,1.0,0.8281565408439889,0.49364173539823036,1.2631075386700052,equal-weights,3.4479421880886068,110.36527721730496,226.4343369092661,0.0974731487321693,3.2338926123807807,124.27263284258068,254.2490481598176,0.1438310008164218,3.160993730174472,125.44888762079616,256.6015577162485,0.14775185007714,3.639884582850244,2.212831921512168,110.02178629764856,231.45113754460957,0.0963281789999813,fully_optimal,3.4479421880886068,110.36527721730496,226.4343369092661,0.0974731487321693
673d00ce7364481560d1f3b6,8.0,0.0,high_reward,0.4788617438947425,0.22653546550890966,0.1502010538422651,0.31875987423727303,2.0,1.221463441457095,0.8098736139372396,1.7187310256679302,full,3.5335624424211525,107.96298414624052,221.62975076713727,0.0865409410774641,3.343086582981638,121.07759743119254,247.8589773370413,0.1302563186939708,3.2541004495793397,122.61623931237578,250.93626109940777,0.1353851249645817,3.756005469757069,2.182052718855167,107.56607060654554,226.5397061624035,0.0852178959451474,fully_optimal,3.5335624424211525,107.96298414624052,221.62975076713727,0.0865409410774641
63c5c3192e709e19fc67d5dd,9.0,0.0,low_reward,0.21033896541011346,0.04181762060268864,0.011376661502226396,0.09123722312329695,1.0,0.4688373135546195,0.12754918474680385,1.0229040765308328,equal-weights,1.370868933476679,181.46996123886709,368.6437049523904,0.1783625740786352,1.912716097444951,167.20997777916298,340.12373803298215,0.1308292958796215,0.9855446257411592,195.1480282274846,395.99983892962535,0.2239561307073602,3.0455113005706096,0.4588205905708964,162.83369395328089,337.0749528558742,0.1162416831266812,fullparam,3.0455113005706096,162.83369395328089,337.0749528558742,0.1162416831266812
63c5c3192e709e19fc67d5dd,9.0,0.0,high_reward,0.040178390802669224,0.0199883457039334,0.001154284415721714,0.05829542061780618,2.0,1.1212852889198406,0.0647518385837952,3.2701954688164845,full,1.1049891123107658,189.8968809155718,385.4975443057998,0.087168434614996,1.301368121712738,186.64184045111452,378.9874633768853,0.0763182997334717,0.9044844229122586,197.0548381511377,399.8134587769316,0.1110282920668822,1.627943015533608,0.9561775055908296,187.3297037907561,386.0669725308246,0.0786111775322769,equalweights,1.301368121712738,186.64184045111452,378.9874633768853,0.0763182997334717
66ec318029fc5a15efe40c57,10.0,0.0,low_reward,0.5810057967649145,0.17608446579794243,0.109276031269327,0.2592048541458996,1.0,0.8157647407515625,0.5062543871477834,1.2008451721488949,equal-weights,3.3137553782743634,114.25307375505466,234.20992998476552,0.1691454476286287,4.538235184928532,90.94727798489512,187.59833844444643,0.0914594617280969,2.265455410079023,154.95435526845972,315.6124930115756,0.3048163860066455,6.046574713470471,1.0083735260789854,91.3164463406018,194.040457630516,0.0926900229137858,equalweights,4.538235184928532,90.94727798489512,187.59833844444643,0.0914594617280969
66ec318029fc5a15efe40c57,10.0,0.0,high_reward,0.6142101944085755,0.18778833734889747,0.11807735046475641,0.27380892558809283,2.0,0.835055049886489,0.5250650236048353,1.2175704265996221,equal-weights,3.673726984368806,104.16197686723036,214.0277362091169,0.154417186992374,5.334161306234837,75.34173431098804,156.3872510966323,0.0583497118048998,2.41987179262648,149.66272357671045,305.0292296280771,0.3060863426906412,7.729604316410358,0.889295432682684,73.94497832042205,159.29752159015652,0.0536938585030131,equalweights,5.334161306234837,75.34173431098804,156.3872510966323,0.0583497118048998
612e44861dc0709ab9f444ba,11.0,0.0,low_reward,-0.015041312649273234,0.0011923229648787169,-0.002457020762471063,0.019824927235005584,1.0,-134129266973.2504,276400273680.73315,-2230186816958.4497,equal-weights,0.5345017314392054,203.403973511739,412.5117294981342,0.0924571136751528,0.656200840219834,202.03235071981905,409.7684839142943,0.0878850377020863,0.4295525499715382,205.37803741646312,416.4598573075824,0.0990373266908999,0.8980232363167339,0.7587792949638613,201.76330841764505,414.93418178460246,0.0869882300281729,equalweights,0.656200840219834,202.03235071981905,409.7684839142943,0.0878850377020863
612e44861dc0709ab9f444ba,11.0,0.0,high_reward,0.22141555459873025,0.09356053233173633,0.044880582091099366,0.15936318088456022,2.0,0.9997300923761466,0.47956619486452334,1.702856573989752,full,1.8586702703823592,164.19155257135588,334.08688761736795,0.1215709216606091,2.1556204528082032,159.01823084137772,323.7402441574116,0.1043265158940153,1.5837838465326868,177.96765169706975,361.6390858687957,0.1674912520796553,2.651316961641345,1.1542804921369902,158.4878029430377,328.38317083538783,0.1025584228995486,equalweights,2.1556204528082032,159.01823084137772,323.7402441574116,0.1043265158940153
66c8842e8667d7d2dd040001,12.0,0.0,low_reward,0.501236189106482,0.20457589259012857,0.13229381201116425,0.2911357733403455,1.0,1.0630547411400324,0.6874493485101012,1.5128530553939676,full,3.672204581369819,104.20237988403008,214.1085422427164,0.1043682849925109,3.393387035319696,119.63053365943745,244.9648497935311,0.1557954642438689,3.235414954791979,123.18025823581488,252.064298946286,0.1676278794984602,3.9131453336446977,2.174932186569722,103.77299955630822,218.95356406192883,0.1029370172334381,fully_optimal,3.672204581369819,104.20237988403008,214.1085422427164,0.1043682849925109
66c8842e8667d7d2dd040001,12.0,0.0,high_reward,0.5517883207503743,0.2599319700748386,0.17966644425917377,0.3569923080973047,2.0,1.2523538925962736,0.8656340763782341,1.719991221333282,full,4.0457836769418245,94.85217087294284,195.40812422054188,0.0944443143286688,3.5534394160547547,115.1316449939973,235.9670724626508,0.1620425613988503,3.453238649733485,116.74938799278256,239.20255846022133,0.167435038061468,4.160701230290755,2.350388572617833,94.75542964927683,200.91842424786608,0.0941218435831155,fully_optimal,4.0457836769418245,94.85217087294284,195.40812422054188,0.0944443143286688
66a3d4b8b4bf84ae5d959a60,13.0,0.0,low_reward,0.5095004115228793,0.14678332929663718,0.08557824189035836,0.22664425246866185,1.0,0.7528199953974277,0.4389123204571946,1.1624094229086304,equal-weights,3.0367102126920047,122.74761004312342,251.19900256090304,0.153154718758284,3.865224642389995,106.83226163863908,219.3683057519344,0.1001035574100029,2.248181410434565,155.54817508939666,316.8001326534495,0.2624899355791948,5.098084246890879,1.0066851597179218,106.77274634666271,224.95305764263784,0.0999051731034149,equalweights,3.865224642389995,106.83226163863908,219.3683057519344,0.1001035574100029
66a3d4b8b4bf84ae5d959a60,13.0,0.0,high_reward,0.47292946651236545,0.13767664984998812,0.07692485484403078,0.21419746150461924,2.0,0.7499402797579765,0.41901838274632563,1.1667577935637603,equal-weights,3.031320240269865,122.91897751619318,251.54173750704257,0.1297047124000576,3.5650152004435407,114.81251975214036,235.32882197893696,0.1026831865198815,2.4278126580190835,149.39180721308506,304.4873969008263,0.2179474780563639,4.509115653041456,1.169370154733438,113.36995622886025,238.1474774070329,0.0978746414422811,equalweights,3.5650152004435407,114.81251975214036,235.32882197893696,0.1026831865198815
570d22b35e5156000efd8bd5,14.0,0.0,low_reward,0.43502813073451624,0.07632120411269348,0.032410349629104836,0.13767790322227905,1.0,0.44557410338956266,0.18921625574993803,0.8037832866766728,none,2.0441381046244604,157.37253764298433,320.44885776062483,0.2188740654515853,3.0944269786966707,128.45805024164852,262.6198829579532,0.1224924407804659,1.358582568995037,184.96790532745476,375.6395931295656,0.31085862439982,5.268894251907504,0.4563123416459093,120.16902590551476,251.74561676034196,0.09486235966002,fullparam,5.268894251907504,120.16902590551476,251.74561676034196,0.09486235966002
570d22b35e5156000efd8bd5,14.0,0.0,high_reward,0.6620560838539613,0.1972188595758227,0.12588720492993635,0.28447909302535757,2.0,0.8317594777201646,0.5309222254371633,1.1997746176303559,equal-weights,3.683355553455644,103.90684643147308,213.51747533760235,0.1854028259960041,5.67809322348297,69.50203850964071,144.70785949393763,0.0707201329232296,2.3411357237636405,152.35626885794392,310.416320190544,0.3469009007509069,8.699318545692742,0.7921011037564831,67.9907618975019,147.3890887443162,0.0656825442161002,equalweights,5.67809322348297,69.50203850964071,144.70785949393763,0.0707201329232296
66f75ca6c63db2214194b1cc,15.0,0.0,low_reward,0.5356289310257485,0.1848393227250174,0.11470207065024514,0.2716363937856161,1.0,0.9113333633012158,0.5655280612492395,1.3392783780750876,equal-weights,3.3888643927208,112.05850049617707,229.8207834670104,0.1341742919994283,2.629475635426437,143.17627048573024,292.05632344611666,0.2379001919646055,3.761630898472877,108.20545135705922,222.11468518877464,0.1213307948690354,2.9150763924297207,4.289360608105244,107.01849520717153,225.4445553636554,0.1173742743694098,ignoreweak,3.761630898472877,108.20545135705922,222.11468518877464,0.1213307948690354
66f75ca6c63db2214194b1cc,15.0,0.0,high_reward,0.6470062496237287,0.20287364035676936,0.12904633194444504,0.2903600170956334,2.0,0.8693317074340849,0.5529750828648096,1.244218662357702,equal-weights,4.916002183091874,77.12275118727703,159.94928484921027,0.0807986138269618,3.6074143480517646,113.65093090435496,233.0056442833661,0.2025592128838882,4.906700723972569,82.33940256115069,170.3825875969576,0.098187451739874,4.452368148274529,3.2685642752231328,75.06691255109305,161.54139005149852,0.0739458183730152,fully_optimal,4.916002183091874,77.12275118727703,159.94928484921027,0.0807986138269618
5e6685e1ffed4c405a4db5d0,16.0,0.0,low_reward,0.5590061136880016,0.24398880324938346,0.16597152388600933,0.33732773412854644,1.0,1.1638843582869771,0.7917234643531447,1.6091331575052326,full,4.40773968455931,86.83086329510397,179.36550906486414,0.0670978545227593,3.275276117437735,123.05314108420794,251.81006464307208,0.1878387804864391,4.535403816613974,89.74421724983414,185.19221697432448,0.0768090343718598,3.947013717036553,3.4814107871828672,83.80600796470318,179.01958087871878,0.0570150034214233,fullparam,3.947013717036553,83.80600796470318,179.01958087871878,0.0570150034214233
5e6685e1ffed4c405a4db5d0,16.0,0.0,high_reward,0.6930932988544829,0.25660401901989194,0.17548084362266902,0.3531704111400377,2.0,1.0493806623067616,0.7176279023464192,1.4442883683772483,full,5.953326045288154,61.88697656697149,129.47773560859918,0.0587507632841472,4.19170258151648,98.79063097858491,203.28504443182604,0.1817629446561921,4.889266317327819,82.66730488930237,171.03839225326095,0.1280185243585835,5.689458680810668,2.7555436974559404,61.52570011083954,134.45896517099146,0.0575465084303741,fully_optimal,5.953326045288154,61.88697656697149,129.47773560859918,0.0587507632841472
6749dfc6f1b427885c9d6c4b,17.0,0.0,low_reward,0.379632817902398,0.11252418378911551,0.05813374906747688,0.1832910996798163,1.0,0.738012129265451,0.38128169862470124,1.2021509527553849,equal-weights,2.59296438763329,137.5676468459831,280.8390761666224,0.1192996157000643,2.106435628936797,160.68137367824346,327.0665298311431,0.1963453718075988,3.0200777488539408,129.83866485235154,265.38111217935926,0.093536342387959,2.2310162782166407,4.440539624275998,133.47262191367832,278.35280877666906,0.1056495325923816,ignoreweak,3.0200777488539408,129.83866485235154,265.38111217935926,0.093536342387959
6749dfc6f1b427885c9d6c4b,17.0,0.0,high_reward,0.43133318734524057,0.17622111639740926,0.10788658432131355,0.2581469431764976,2.0,1.036207052917022,0.6343895775620887,1.5179434149379225,full,3.1408069048524982,119.48313340120338,244.67004927706296,0.0899782202530373,2.731059731447181,139.870842624708,285.44546772407216,0.1579372509980526,3.2228282634812064,123.56146315813096,252.82670879091813,0.1035726527761292,2.8444100686746103,3.3287610164109003,118.49575943917418,248.3990838276608,0.0866869737129399,fully_optimal,3.1408069048524982,119.48313340120338,244.67004927706296,0.0899782202530373
673cfcac1e9b3f1bdcbe9565,18.0,0.0,low_reward,0.4174864885469143,0.10865435474242502,0.057422329178956684,0.18028120560433508,1.0,0.6567811192592107,0.34709977081020105,1.0897427192762366,equal-weights,2.2563800321340697,149.5931252717057,304.8900330180676,0.1839908979535176,3.0864818661492324,128.69991046980635,263.1036034142689,0.1143468486138532,1.5427812449147875,179.27826139950218,364.26030527366055,0.2829413517128392,4.467490721963464,0.6942740706587791,127.73254302862146,266.8726510065553,0.1111222904765702,equalweights,3.0864818661492324,128.69991046980635,263.1036034142689,0.1143468486138532
673cfcac1e9b3f1bdcbe9565,18.0,0.0,high_reward,0.3382769048294941,0.09084243975275225,0.04373062135258824,0.1562712923654717,2.0,0.6592610381210786,0.31736152077216395,1.134090791856591,equal-weights,2.3779633473627597,145.19090971463982,296.0856019039358,0.1273103422093887,2.885648370961553,134.93137802602365,275.5665385267035,0.0931119032473348,1.7879703766813444,171.25972545201202,348.2232333786802,0.214206394667296,3.551529147781802,1.1253724281396689,135.9499340182818,283.307432985876,0.0965070898881952,equalweights,2.885648370961553,134.93137802602365,275.5665385267035,0.0931119032473348
663a6537d8be42a9bd890765,19.0,0.0,low_reward,0.6445115183017452,0.22849445818577127,0.15238440622890678,0.319705623258244,1.0,0.981775198941899,0.654752119280696,1.3736834335912662,full,5.353733147750458,70.02914912541459,145.7620807254854,0.0606256289132338,4.593816515156913,89.75232456161436,185.20843159788487,0.1263695470338998,3.920186721073251,104.07630928138602,213.85640103742824,0.174116162766472,5.98491895567658,2.0672354141979987,68.6321660578968,148.671897065106,0.0559690186881746,fully_optimal,5.353733147750458,70.02914912541459,145.7620807254854,0.0606256289132338
663a6537d8be42a9bd890765,19.0,0.0,high_reward,0.6870578475795069,0.2577703217944832,0.17621347655901393,0.35155754221165025,2.0,1.060261471924628,0.7248016712272057,1.446027279543499,full,5.7671723295676784,64.24102714821285,134.1858367710819,0.0666508458506998,4.228701873364793,97.92003097925767,201.5438444331716,0.1789141919541826,4.584780148310755,88.70737883431758,183.11854014329137,0.1482053514710489,5.508137040578555,2.759405017650016,63.92980163505408,139.26716821942057,0.0656134274735039,fully_optimal,5.7671723295676784,64.24102714821285,134.1858367710819,0.0666508458506998
66ab8b2fcd17e40df30e6851,20.0,0.0,low_reward,0.5641397100870879,0.18778833734889747,0.11805345445455012,0.27190991900169154,1.0,0.8895714206016315,0.5592305713370795,1.2880634459881672,equal-weights,3.992632653250435,96.11423688376088,197.93225624217797,0.095740536731053,3.164357147824654,126.34496096965346,258.3937044139631,0.1965096170173616,4.205750803034231,97.0932500789034,199.890282632463,0.0990039140481947,3.540057423954483,3.5458560049746453,93.8285379048002,199.06464075891284,0.0881215401345174,fully_optimal,3.992632653250435,96.11423688376088,197.93225624217797,0.095740536731053
66ab8b2fcd17e40df30e6851,20.0,0.0,high_reward,0.4948678661555206,0.16130019549928729,0.09575139852116622,0.2434972267257614,2.0,0.846818335863163,0.5026902769787578,1.2783488307930517,equal-weights,3.618149861093783,105.64961572959076,217.0030139338377,0.0901451588789303,2.9326324804558856,133.45388834523442,272.611559165125,0.1828260675977426,3.817943359403004,106.718306084593,219.1403946438422,0.0937074600622711,3.244966495636697,3.443709335672461,103.79948679511804,219.0065385395485,0.083978062430688,fully_optimal,3.618149861093783,105.64961572959076,217.0030139338377,0.0901451588789303
674841e51ddba29a9dee134e,21.0,0.0,low_reward,0.4790780249960378,0.1799667391093988,0.11225307737495978,0.26498925802339524,1.0,0.9700098443989217,0.6050373010959236,1.428276081539754,full,3.3853228913735034,112.16091731135133,230.02561709735883,0.1039952503242526,3.084119603470349,128.77190370241036,263.2475898794769,0.1593652049611161,3.1875803927957715,124.63437259778098,254.97252767021817,0.1455734346123516,3.360246288964453,2.546473814995912,112.15429204648302,235.7161490422785,0.103973166108025,fully_optimal,3.3853228913735034,112.16091731135133,230.02561709735883,0.1039952503242526
674841e51ddba29a9dee134e,21.0,0.0,high_reward,0.5011014335737752,0.17683184845868966,0.1092208762392289,0.26195572453886123,2.0,0.9190841734930758,0.5676759002492252,1.3615158280484967,equal-weights,3.5457328211018977,107.6264701015846,220.9567226778254,0.1034945624445852,3.4100542677633148,119.15454370833852,244.0128698913332,0.1419214744670982,3.19051860657919,124.54462198479207,254.7930264442404,0.1598884020552769,3.8123181437128593,2.132719858056137,107.0646727443591,225.5369104380306,0.1016219045871669,fully_optimal,3.5457328211018977,107.6264701015846,220.9567226778254,0.1034945624445852
6727931ccaf92e0d2351962b,22.0,0.0,low_reward,0.5880122173178187,0.18778833734889747,0.11754797183227025,0.2743771404159182,1.0,0.8622231556423051,0.5397171338935011,1.2597924194088075,equal-weights,3.73748099937721,102.48689990394016,210.67758228253652,0.1365711301090583,4.907982819307343,83.30654528447005,172.3168730435963,0.0726366147108246,2.542385311119049,145.50068017195983,296.70514281857584,0.2799503976691239,6.327799276821959,1.1308013110918915,83.70924524155635,178.8260554324251,0.0739789479011122,equalweights,4.907982819307343,83.30654528447005,172.3168730435963,0.0726366147108246
6727931ccaf92e0d2351962b,22.0,0.0,high_reward,0.4616218430378307,0.15229372945765032,0.08941804994332989,0.23295601784511388,2.0,0.8462425597362961,0.4968645770258946,1.2944544568530194,equal-weights,3.2102332718938995,116.67776433201506,239.0559722374208,0.1151384521447319,2.6167223905928614,142.98345252181718,291.667348617025,0.2031173424116287,3.3641946850213245,118.91991358635757,243.54027074610585,0.1226372790823323,2.7833942361612163,3.9719835742806655,113.93799640030775,239.27687994739688,0.1059753486942059,fully_optimal,3.2102332718938995,116.67776433201506,239.0559722374208,0.1151384521447319
