subject_ID,subject_index,exclude_Ixr,condition,Ixr,Iry,Iry_CI_lower,Iry_CI_upper,block,info_efficiency,info_efficiency_CI_lower,info_efficiency_CI_upper,bound_class
66c8842e8667d7d2dd040001,12.0,0.0,low_reward,0.501236189106482,0.20457589259012857,0.13229381201116425,0.2911357733403455,1.0,1.0630547411400324,0.6874493485101012,1.5128530553939676,full
66c8842e8667d7d2dd040001,12.0,0.0,high_reward,0.5517883207503743,0.2599319700748386,0.17966644425917377,0.3569923080973047,2.0,1.2523538925962736,0.8656340763782341,1.719991221333282,full
66a3d4b8b4bf84ae5d959a60,13.0,0.0,low_reward,0.5095004115228793,0.14678332929663718,0.08557824189035836,0.22664425246866185,1.0,0.7528199953974277,0.4389123204571946,1.1624094229086304,equal-weights
66a3d4b8b4bf84ae5d959a60,13.0,0.0,high_reward,0.47292946651236545,0.13767664984998812,0.07692485484403078,0.21419746150461924,2.0,0.7499402797579765,0.41901838274632563,1.1667577935637603,equal-weights
570d22b35e5156000efd8bd5,14.0,0.0,low_reward,0.43502813073451624,0.07632120411269348,0.032410349629104836,0.13767790322227905,1.0,0.44557410338956266,0.18921625574993803,0.8037832866766728,none
570d22b35e5156000efd8bd5,14.0,0.0,high_reward,0.6620560838539613,0.1972188595758227,0.12588720492993635,0.28447909302535757,2.0,0.8317594777201646,0.5309222254371633,1.1997746176303559,equal-weights
66f75ca6c63db2214194b1cc,15.0,0.0,low_reward,0.5356289310257485,0.1848393227250174,0.11470207065024514,0.2716363937856161,1.0,0.9113333633012158,0.5655280612492395,1.3392783780750876,equal-weights
66f75ca6c63db2214194b1cc,15.0,0.0,high_reward,0.6470062496237287,0.20287364035676936,0.12904633194444504,0.2903600170956334,2.0,0.8693317074340849,0.5529750828648096,1.244218662357702,equal-weights
5e6685e1ffed4c405a4db5d0,16.0,0.0,low_reward,0.5590061136880016,0.24398880324938346,0.16597152388600933,0.33732773412854644,1.0,1.1638843582869771,0.7917234643531447,1.6091331575052326,full
5e6685e1ffed4c405a4db5d0,16.0,0.0,high_reward,0.6930932988544829,0.25660401901989194,0.17548084362266902,0.3531704111400377,2.0,1.0493806623067616,0.7176279023464192,1.4442883683772483,full
6749dfc6f1b427885c9d6c4b,17.0,0.0,low_reward,0.379632817902398,0.11252418378911551,0.05813374906747688,0.1832910996798163,1.0,0.738012129265451,0.38128169862470124,1.2021509527553849,equal-weights
6749dfc6f1b427885c9d6c4b,17.0,0.0,high_reward,0.43133318734524057,0.17622111639740926,0.10788658432131355,0.2581469431764976,2.0,1.036207052917022,0.6343895775620887,1.5179434149379225,full
673cfcac1e9b3f1bdcbe9565,18.0,0.0,low_reward,0.4174864885469143,0.10865435474242502,0.057422329178956684,0.18028120560433508,1.0,0.6567811192592107,0.34709977081020105,1.0897427192762366,equal-weights
673cfcac1e9b3f1bdcbe9565,18.0,0.0,high_reward,0.3382769048294941,0.09084243975275225,0.04373062135258824,0.1562712923654717,2.0,0.6592610381210786,0.31736152077216395,1.134090791856591,equal-weights
663a6537d8be42a9bd890765,19.0,0.0,low_reward,0.6445115183017452,0.22849445818577127,0.15238440622890678,0.319705623258244,1.0,0.981775198941899,0.654752119280696,1.3736834335912662,full
663a6537d8be42a9bd890765,19.0,0.0,high_reward,0.6870578475795069,0.2577703217944832,0.17621347655901393,0.35155754221165025,2.0,1.060261471924628,0.7248016712272057,1.446027279543499,full
66ab8b2fcd17e40df30e6851,20.0,0.0,low_reward,0.5641397100870879,0.18778833734889747,0.11805345445455012,0.27190991900169154,1.0,0.8895714206016315,0.5592305713370795,1.2880634459881672,equal-weights
66ab8b2fcd17e40df30e6851,20.0,0.0,high_reward,0.4948678661555206,0.16130019549928729,0.09575139852116622,0.2434972267257614,2.0,0.846818335863163,0.5026902769787578,1.2783488307930517,equal-weights
674841e51ddba29a9dee134e,21.0,0.0,low_reward,0.4790780249960378,0.1799667391093988,0.11225307737495978,0.26498925802339524,1.0,0.9700098443989217,0.6050373010959236,1.428276081539754,full
674841e51ddba29a9dee134e,21.0,0.0,high_reward,0.5011014335737752,0.17683184845868966,0.1092208762392289,0.26195572453886123,2.0,0.9190841734930758,0.5676759002492252,1.3615158280484967,equal-weights
6727931ccaf92e0d2351962b,22.0,0.0,low_reward,0.5880122173178187,0.18778833734889747,0.11754797183227025,0.2743771404159182,1.0,0.8622231556423051,0.5397171338935011,1.2597924194088075,equal-weights
6727931ccaf92e0d2351962b,22.0,0.0,high_reward,0.4616218430378307,0.15229372945765032,0.08941804994332989,0.23295601784511388,2.0,0.8462425597362961,0.4968645770258946,1.2944544568530194,equal-weights
669a55b24cc0b2f6d22e5770,23.0,0.0,low_reward,0.3519673339316751,0.12382553582973094,0.06682547199850757,0.19945182339584103,1.0,0.8676839901900683,0.4682668385116546,1.39762087694706,equal-weights
669a55b24cc0b2f6d22e5770,23.0,0.0,high_reward,0.5563200045989248,0.20598672291996573,0.13363703467188187,0.29476252980711753,2.0,0.9862444902063691,0.6398411861907732,1.4112944602478688,full
5fdee6e9fd62fb6a79d254a2,24.0,0.0,low_reward,0.21107930003009454,0.0781540174341366,0.03310222218356527,0.1395351852033629,1.0,0.8733242440229083,0.3698974680131215,1.559221958551511,equal-weights
5fdee6e9fd62fb6a79d254a2,24.0,0.0,high_reward,0.4351661153392625,0.17844723064259863,0.10920824322743077,0.26361729886539187,2.0,1.0415225738980352,0.6374032825699895,1.5386249853786593,full
6723e1f006b4c75bc2b1f43c,25.0,0.0,low_reward,0.6388560222838009,0.2533203818567158,0.17361921989844264,0.350288921883371,1.0,1.095207080301422,0.7506265288070537,1.5144415328365297,full
6723e1f006b4c75bc2b1f43c,25.0,0.0,high_reward,0.7439596206438085,0.2645981554037444,0.18255700916004497,0.36189445908085494,2.0,1.0345143451149286,0.7137534443094283,1.4149191961126344,full
66fe9579b080f405d6c7eaa8,26.0,0.0,low_reward,0.4542192970163984,0.2045123322521537,0.13278068901218604,0.2938467358997341,1.0,1.1516750489674974,0.747730979525989,1.654745952136594,full
66fe9579b080f405d6c7eaa8,26.0,0.0,high_reward,0.46105983493600455,0.15964636337572416,0.09634438351078661,0.23849375040122087,2.0,0.8879897696148216,0.535889606931282,1.3265570602127363,equal-weights
5fc5eb3d971cc9187730230b,27.0,0.0,low_reward,0.30518776938323583,0.013648016188075233,-0.0008423418387607171,0.046640228905635094,1.0,0.10860554082210032,-0.006703024798257648,0.3711445835467918,none
5fc5eb3d971cc9187730230b,27.0,0.0,high_reward,0.4067687888126138,0.0025095919921833765,-0.002271966632663139,0.02300129399400101,2.0,0.015509111629653604,-0.01404060270935313,0.14214646735028963,none
673a1c9435cdf0839d9e96e8,28.0,0.0,low_reward,0.6066879197396094,0.1986471988819824,0.12540997616585947,0.28555061662812375,1.0,0.8912990551071156,0.5626950386752967,1.2812211610248154,equal-weights
673a1c9435cdf0839d9e96e8,28.0,0.0,high_reward,0.7121634791568928,0.2663299470671795,0.185070376577443,0.3635033801332205,2.0,1.0701178760298784,0.743615655993606,1.4605622437934986,full
664287debe4750708ea0ecf7,29.0,0.0,low_reward,0.14488122708465473,0.06089336178168083,0.022169439523626672,0.11722241962064073,1.0,0.9728540201335764,0.3541868560647741,1.872787096015337,full
664287debe4750708ea0ecf7,29.0,0.0,high_reward,0.1930279991974329,0.013559194289543126,-0.00037522879012156693,0.04681836758039584,2.0,0.16480510235796397,-0.004560714880480077,0.5690534184077913,none
6732689b071105385ed35bbf,30.0,0.0,low_reward,0.5059614198181088,0.208900277162052,0.1352758696529718,0.2974561691340716,2.0,1.0773823088362517,0.697671782711382,1.5341004743169804,full
6732689b071105385ed35bbf,30.0,0.0,high_reward,0.5130436032319893,0.1710400746560041,0.10472686630324457,0.2561781956629871,1.0,0.8724142637394612,0.5341742988796039,1.306673377013655,equal-weights
66f987cf41aecb47d1f5c317,31.0,0.0,low_reward,0.3234607627310699,0.12391651374109562,0.0670620055382396,0.19763152818273935,2.0,0.9359306970649913,0.5065135202328195,1.4926938173918907,full
66f987cf41aecb47d1f5c317,31.0,0.0,high_reward,0.44250658635050444,0.0902400007671364,0.042637415865636734,0.15603326091199138,1.0,0.5193446594247727,0.2453846856521275,0.8979946814981212,equal-weights
5ea89d0c5a0a9c12978f8263,32.0,0.0,low_reward,0.3723121364586849,0.11755656736329283,0.06272423655290292,0.18702666405813637,2.0,0.7841659934994133,0.4184046402188313,1.2475691756020453,equal-weights
5ea89d0c5a0a9c12978f8263,32.0,0.0,high_reward,0.480642626225349,0.14692600564524033,0.08509732836686221,0.2266744786584022,1.0,0.7898127709783452,0.45744765485947775,1.2185072160168953,equal-weights
6287a8c4a6303ff156cd0853,33.0,0.0,low_reward,0.564559937460798,0.17622111639740926,0.10857935995816212,0.26056896084521763,2.0,0.8343041355428877,0.5140598975857259,1.2336419497934465,equal-weights
6287a8c4a6303ff156cd0853,33.0,0.0,high_reward,0.5568323115634849,0.19814030145293512,0.1287225094575995,0.28546341960875027,1.0,0.9480069654700112,0.6158758954324587,1.3658064926294933,full
5eea9a9ea8d6d71ba912a73e,34.0,0.0,low_reward,0.5090050674625719,0.17093905426651165,0.10272011487996607,0.25674840148099126,2.0,0.8773862397715905,0.5272359539495562,1.3178235688115967,equal-weights
5eea9a9ea8d6d71ba912a73e,34.0,0.0,high_reward,0.5190055647413973,0.17606564619251885,0.10836151448446911,0.2589362220125881,1.0,0.8898323513745964,0.5476569865696187,1.3086586297339022,equal-weights
629e4d79be0e1ecd4ce30ab4,35.0,0.0,low_reward,0.4795377730318325,0.24744557060198388,0.1688738494691942,0.3445869169017681,2.0,1.3326707479048656,0.9095060328870577,1.8558461287002292,full
629e4d79be0e1ecd4ce30ab4,35.0,0.0,high_reward,0.5777622865124487,0.2465219369429716,0.16861652476812922,0.34130127840795044,1.0,1.146896258096998,0.7844561977241947,1.5878390537729388,full
5e29dc4721a5f20481c70274,36.0,0.0,low_reward,0.659283035078889,0.21406071118008174,0.13988053835067393,0.30342140627005076,2.0,0.9053909954157285,0.591638601770604,1.2833509126397948,equal-weights
5e29dc4721a5f20481c70274,36.0,0.0,high_reward,0.6006926365360943,0.23862587416721467,0.16085870964573412,0.3309199585953439,1.0,1.0784999685706664,0.7270213840083141,1.4956348140788478,full
673fc9b3d46db0e234137b2c,37.0,0.0,low_reward,0.527876881373394,0.15621361268300876,0.09362985976874455,0.23741811293277285,2.0,0.7790346451165339,0.46693052752878605,1.1840001148180186,equal-weights
673fc9b3d46db0e234137b2c,37.0,0.0,high_reward,0.41725540239730086,0.12070446754880233,0.06591531671997934,0.19377941185284114,1.0,0.7299631890495996,0.39862447328784006,1.1718856834446907,equal-weights
674fa4a78b9d8a734154456f,38.0,0.0,low_reward,0.5936755200822607,0.21313003841978978,0.13850569319103806,0.30234884090572867,2.0,0.9716528284252394,0.6314428953322726,1.3783984116706554,full
674fa4a78b9d8a734154456f,38.0,0.0,high_reward,0.5816323068141257,0.2142269182307442,0.14054616358448666,0.30410690779345556,1.0,0.9916727038818035,0.6505988846458606,1.4077340140600068,full
559c1e28fdf99b2189ee807d,39.0,0.0,low_reward,0.4694464448093251,0.15322091296750032,0.0903616796406591,0.23474396471755304,2.0,0.8396618666811415,0.4951886471242512,1.2864141832171478,equal-weights
559c1e28fdf99b2189ee807d,39.0,0.0,high_reward,0.49587269193591726,0.11810361345463376,0.06219679184582564,0.19109942147103412,1.0,0.619022656058335,0.32599530328087345,1.0016194085005743,equal-weights
601b28841ca7bb2f8edaa293,40.0,0.0,low_reward,0.42672315969423846,0.18731163073074297,0.11899447189840553,0.2746593976626618,2.0,1.111398874461807,0.7060443690502725,1.6296700009058183,full
601b28841ca7bb2f8edaa293,40.0,0.0,high_reward,0.4716980771911964,0.22087178521507322,0.14503246666743225,0.31115397350104274,1.0,1.2056749069403376,0.7916901001289623,1.6984991436533383,full
5ade6f4709eae2000112e9e2,41.0,0.0,low_reward,0.6118255838439202,0.20287364035676936,0.13003447115202948,0.2928983946569189,2.0,0.9046779382046557,0.5798649693990445,1.3061268842797364,equal-weights
5ade6f4709eae2000112e9e2,41.0,0.0,high_reward,0.6444559502019381,0.23175671264405884,0.15602593778289128,0.32608942049646983,1.0,0.995852430774684,0.6704393052193005,1.4011975676840973,full
6579d5a22e0a15c71dd52086,42.0,0.0,low_reward,0.40558382639202484,0.10305181494214635,0.05088955747899899,0.17309392618326452,2.0,0.6384509199912062,0.31528299437183654,1.072392334658414,equal-weights
6579d5a22e0a15c71dd52086,42.0,0.0,high_reward,0.48187667674573814,0.17192701622245524,0.10503274701432488,0.2563990736173419,1.0,0.9222700437678127,0.5634283564871353,1.375404459652383,equal-weights
66d7fe7977b451b0107e054b,43.0,0.0,low_reward,0.69396466689298,0.22257758151932006,0.14565229392122345,0.3135811590469949,2.0,0.9094777651924568,0.5951521346687415,1.2813289181676455,equal-weights
66d7fe7977b451b0107e054b,43.0,0.0,high_reward,0.5253838610258548,0.17916998037823112,0.11201724323034258,0.2640054400458669,1.0,0.8968573247532393,0.5607160578893724,1.321511629236109,equal-weights
65f7d4c61c411d37124a5922,44.0,0.0,low_reward,-0.04392356624134521,-0.002127680289433417,-0.0031040841114206353,0.012202709029558785,2.0,239351422375.8718,349191065468.1671,-1372732443670.64,full
65f7d4c61c411d37124a5922,44.0,0.0,high_reward,0.12878289460357006,0.047034769991861215,0.014713910579155517,0.09876213924237187,1.0,0.8413995642209982,0.2632154457528003,1.766744494220858,equal-weights
6692cfbe7457b19a1ac85192,45.0,0.0,low_reward,0.02782626795571981,0.014888048002101329,9.090213332873877e-05,0.048430923848836405,2.0,1.204213659809339,0.007352581792107791,3.9173154229300655,full
6692cfbe7457b19a1ac85192,45.0,0.0,high_reward,0.5014758904356591,0.16042499245381572,0.09722676476280413,0.24027734937002415,1.0,0.8333102216488737,0.5050338831589463,1.248094627888987,equal-weights
5de7d12c26dd95000b6824c5,46.0,0.0,low_reward,0.6495345511440408,0.25683907350806073,0.1766240464752085,0.35435668005049586,2.0,1.0975961006816064,0.7547989565992241,1.5143354356544088,full
5de7d12c26dd95000b6824c5,46.0,0.0,high_reward,0.5706819584290062,0.18666334495077558,0.1161880100484021,0.2720968274731109,1.0,0.8765240241069078,0.5455896129336778,1.2776981266801373,equal-weights
