subject_ID,subject_index,run,window_size,X,Ntrials,posterior_prob,choice_prob
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,39.0,2.0,0.35410138160436916,0.5
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,40.0,5.0,0.9579897503586013,1.0
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,41.0,3.0,0.7937796817330108,1.0
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,45.0,1.0,0.2636615148152821,1.0
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,47.0,3.0,0.10686261984068984,0.6666666666666666
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,48.0,5.0,0.924613819150833,0.8
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,50.0,1.0,0.7596389142060377,0.0
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,52.0,2.0,0.7379081132352439,1.0
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,54.0,2.0,0.23089125312879788,0.0
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,55.0,2.0,0.07561137941834963,0.5
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,58.0,2.0,0.22041904119630953,1.0
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,59.0,5.0,0.06742662317254408,0.4
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,61.0,4.0,0.0652431986252823,0.5
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,62.0,5.0,0.0642567343131705,0.6
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,63.0,11.0,0.051978910131234415,0.7272727272727273
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,64.0,13.0,0.9480210898687657,0.07692307692307693
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,65.0,5.0,0.9357432656868294,0.6
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,66.0,5.0,0.9347568013747176,0.0
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,67.0,2.0,0.7979709318918384,1.0
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,68.0,4.0,0.9325733768274559,0.0
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,69.0,3.0,0.7795809588036902,0.6666666666666666
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,71.0,2.0,0.33367392604336765,0.0
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,72.0,5.0,0.9243886205816503,0.2
