subject_ID,subject_index,run,opt_betastar,opt_loss,opt_BIC,opt_rel_entropy,oneback_betastar,oneback_loss,oneback_BIC,oneback_rel_entropy,fullparam_betastar,fullparam_h,fullparam_loss,fullparam_BIC,fullparam_rel_entropy,best_model,best_model_betastar,best_model_loss,best_model_BIC,best_model_rel_entropy
659d779096ebe05ecca2ebce,15.0,1.0,0.0,341.72156001605305,689.6436292061488,0.15512221553054242,0.0,341.72156001605305,689.6436292061488,0.15512221553054242,0.0,0.33919700134430686,341.72156001605305,695.8441383801915,0.15512221553054242,oneback,0.0,341.72156001605305,689.6436292061488,0.15512221553054242
659d779096ebe05ecca2ebce,15.0,2.0,0.0,341.72156001605305,689.6436292061488,0.22150542298388198,0.03380769481293998,341.69620461179295,689.5929183976286,0.22145399214359782,0.16863671802264,0.17028682457044583,341.1770204144535,694.7550591769924,0.2204008801814489,oneback,0.03380769481293998,341.69620461179295,689.5929183976286,0.22145399214359782
660468936857e5fb0964cd60,16.0,1.0,1.1235271761109322,285.5427673937947,577.2860439616321,0.29985612457521815,2.9981281455474873,201.41792412301564,409.03635742007395,0.12921749725112266,2.9317939092297634,0.6472062816430701,197.1902594854725,406.78153731903035,0.12064211259079174,fullparam,2.9317939092297634,197.1902594854725,406.78153731903035,0.12064211259079174
660468936857e5fb0964cd60,16.0,2.0,1.5152030923698023,249.22003545247105,504.6405800789848,0.3943340786807374,4.6830544258642135,107.50190292002056,221.2043150140838,0.10687336360477291,4.646933630479454,0.6304196069180787,104.22891271683773,220.85884378176084,0.10023443824334737,fullparam,4.646933630479454,104.22891271683773,220.85884378176084,0.10023443824334737
610ad9de7928e140edf063f8,17.0,1.0,2.125778910804665,191.10224901129502,388.4050071966327,0.13426543912601666,2.1986474142649515,254.0020046247679,514.2045184235785,0.26185115030953166,2.5875110144567053,0.9470531311129803,179.29163172810792,370.9842818043012,0.1103088117767528,fullparam,2.5875110144567053,179.29163172810792,370.9842818043012,0.1103088117767528
610ad9de7928e140edf063f8,17.0,2.0,2.636164297492304,147.84805052250312,301.8966102190489,0.10403334941120979,2.344505313295566,244.46403023144381,495.1285696369303,0.30000896748208344,3.123852599901099,0.957266846226398,138.21061273179288,288.8222438116711,0.0844847940547996,fullparam,3.123852599901099,138.21061273179288,288.8222438116711,0.0844847940547996
62950797c66ad6f3715bb6e6,18.0,1.0,4.17547883468016,63.20331809377777,132.6071453615982,0.09380891424353315,1.9456923490551783,270.1511545171103,546.5028182082633,0.5135814019176356,4.127063864835039,0.9918897149306958,63.06449306600683,138.53000448009905,0.09352732189511338,fully_optimal,4.17547883468016,63.20331809377777,132.6071453615982,0.09380891424353315
62950797c66ad6f3715bb6e6,18.0,2.0,3.6368618090679274,85.44288441245314,177.08627799894896,0.11649492959782193,1.9456920637145378,270.15115451710847,546.5028182082597,0.4911567350839382,3.6632604188336013,0.9887669718347937,85.40209891417611,183.2052161764376,0.11641220039239185,fully_optimal,3.6368618090679274,85.44288441245314,177.08627799894896,0.11649492959782193
6542923cf0793b2a3dc55d69,19.0,1.0,1.5926428132688335,241.75024896912018,489.70100711228304,0.27980260518623135,3.5630019749046706,166.11755936475294,338.43562790354855,0.1263894416885291,3.4775845592222705,0.6946879361003825,162.59356992300536,337.5881581940961,0.11924139008255026,fullparam,3.4775845592222705,162.59356992300536,337.5881581940961,0.11924139008255026
6542923cf0793b2a3dc55d69,19.0,2.0,1.7354171184151612,227.9449081627247,462.09032549949205,0.326648981507289,4.560882310084861,113.0474753112563,232.2954597965553,0.09359130838057829,4.642150479786856,0.7098061844520774,107.5080210926373,227.41706053336,0.08235509292699003,fullparam,4.642150479786856,107.5080210926373,227.41706053336,0.08235509292699003
