subject_ID,subject_index,run,Ixr,Iry,Iry_CI_lower,Iry_CI_upper,info_efficiency,info_efficiency_CI_lower,info_efficiency_CI_upper,bound_class
5b6a87d2cda8590001db8e07,41.0,1.0,0.8688239278221924,0.6242701482981328,0.5407488783943466,0.7128656817133443,1.002833030805868,0.8686637317248416,1.1451536712094654,full
5b6a87d2cda8590001db8e07,41.0,2.0,0.8582455271503814,0.6358089435191332,0.5545287967706559,0.7249059921931496,1.0300959129741722,0.8984111548011727,1.1744451025108609,full
65f0bee41d562a50feaab429,42.0,1.0,0.6139817225707561,0.2598358234249316,0.19637783701588563,0.3335816971940489,0.5554317375685653,0.41978231406264216,0.7130728136379963,none
65f0bee41d562a50feaab429,42.0,2.0,0.6801213845745244,0.5518534581752571,0.4640929105812722,0.6363446986653878,1.0778504177491848,0.9064412483677851,1.2428741527812348,full
65dc39c407a42529d7d7199f,43.0,1.0,0.5806324198526027,0.3581930958006046,0.28767950405374076,0.43664592725373935,0.8055011388871276,0.6469308617795562,0.9819251007816864,none
65dc39c407a42529d7d7199f,43.0,2.0,-0.0389043218650953,0.008683207238300523,-0.0007434440342692352,0.02981673258311385,-2245289166992.0,192238511715.6605,-7709960712289.278,1back
60e2600a329d5ebfcb54b413,44.0,1.0,0.9251444357813912,0.2698089261201851,0.20241266843385083,0.3389904597283855,0.4167351152236065,0.312637791178651,0.5235898986962514,1back
60e2600a329d5ebfcb54b413,44.0,2.0,0.9183139350538586,0.2664490680255688,0.1998263675018028,0.33493958364330556,0.4132551426623164,0.30992517489956306,0.5194820400290857,1back
612bbb31165932bda554443a,45.0,1.0,0.6642464458650074,0.4631760703991235,0.38432739636836316,0.551002158569074,0.9232945818964335,0.7661177366859586,1.098366992883897,full
612bbb31165932bda554443a,45.0,2.0,0.8604120604063439,0.6242701482981328,0.5367713217539253,0.7031196942201927,1.009595825448701,0.8680890591048072,1.1371146129775576,full
5ce158b01d1060001a810a2d,46.0,1.0,0.8984618379764111,0.5942465785690625,0.5100863875639273,0.6834096051572285,0.9337912858782297,0.8015430646639292,1.0739008973648392,full
5ce158b01d1060001a810a2d,46.0,2.0,0.8865108071944297,0.6376971686987626,0.5554500598808164,0.7229614876058371,1.0106692392251941,0.8803179894821174,1.14580238478817,full
6653fd851febb9fc714b842a,47.0,1.0,0.421145792775083,0.1341192591488929,0.08844347135563829,0.18987055161692176,0.40703783697309226,0.2684166278835863,0.5762371424169745,1back
6653fd851febb9fc714b842a,47.0,2.0,0.48697204936180444,0.23368968090396708,0.17169016705579043,0.2999116414172662,0.6185260027875691,0.45442670954130815,0.7938011983999903,none
5b6545f19ed653000189a3a4,48.0,1.0,0.8527645845701437,0.5879882906729907,0.5074950667916747,0.6708502890711596,0.9569498967356421,0.8259473181077909,1.0918076516743989,full
5b6545f19ed653000189a3a4,48.0,2.0,0.8479872619900931,0.6398750637092392,0.5525861274742679,0.7228777872533868,1.0455573179548354,0.9029269964543895,1.1811839581128283,full
61083fda9ef8f465fed35586,49.0,1.0,0.7922272538298005,0.5120366429826058,0.434373082113702,0.5994832673937749,0.8807772593275042,0.7471846752240037,1.0311981310402492,full
61083fda9ef8f465fed35586,49.0,2.0,0.86705955415403,0.6518604683646503,0.574574826090726,0.7405486847321237,1.0486179748583884,0.9242921143099972,1.1912866322696525,full
64332b93d1cde024292baf53,50.0,1.0,0.5852482932171457,0.2591157402457333,0.19388211490642085,0.328347029144587,0.5784874532421872,0.43285047359553963,0.7330493951828465,none
64332b93d1cde024292baf53,50.0,2.0,0.5540393944915244,0.33943064660664024,0.2685286603100679,0.4143913256639452,0.7967085529437448,0.6302880500577973,0.9726555828789538,none
65cccdae9209d332a4d29bca,51.0,1.0,0.6471026750183209,0.5012228146171922,0.42010283964143835,0.5783623617795104,1.0225236686238124,0.8570342056706338,1.1798928275289897,full
65cccdae9209d332a4d29bca,51.0,2.0,0.8060246365122785,0.6199417882141498,0.5376785961530992,0.7037967029243513,1.0522010765381824,0.9125792267263663,1.1945244901368361,full
650917227df766f0de543c1c,52.0,1.0,0.6573994745151028,0.5426728156096672,0.46130065196071246,0.6209989633390953,1.091594671556083,0.9279133193726363,1.2491489161130038,full
650917227df766f0de543c1c,52.0,2.0,0.7279244600884296,0.5309021410885926,0.45179485429309346,0.6174369624969265,0.9784824986042002,0.8326833208447301,1.137971040304704,full
5e6033dbfb4665381e27f2fc,53.0,1.0,0.8267360728547403,0.5717622074988952,0.488372050183786,0.6603131929468744,0.9518761549101185,0.813047282939581,1.0992968316114327,full
5e6033dbfb4665381e27f2fc,53.0,2.0,0.8890542502675141,0.607649330829282,0.5285568707521001,0.6951187864248313,0.9612643989321059,0.836144922551881,1.0996357743160388,full
66413412d9d93d6b67936792,54.0,1.0,0.8492005041434042,0.25578941126736937,0.18774458962527624,0.32584539940508195,0.41753086977940074,0.30645976084084375,0.5318848515000113,1back
66413412d9d93d6b67936792,54.0,2.0,0.8130039085760505,0.25578941126736937,0.1933869641099245,0.3266237896440941,0.43125404962043434,0.32604520649618307,0.5506789013996901,1back
663f728e1e100a73c8b4bac0,55.0,1.0,0.7969793042188611,0.5828061948864083,0.5018213361150841,0.6692053856674418,0.9978283485861283,0.8591733572746147,1.1457532721930568,full
663f728e1e100a73c8b4bac0,55.0,2.0,0.853715144518158,0.6662190404752635,0.5786814998220661,0.7515601619374743,1.0834162703341057,0.9410612938971502,1.2221993940568379,full
5a09ebdf087f2e0001eae39f,56.0,1.0,0.019560065321956158,0.03742780599654221,0.01381317022220987,0.07315212804345313,2.3723467238420346,0.8755423474611196,4.636718789287084,full
5a09ebdf087f2e0001eae39f,56.0,2.0,0.0013782320661254374,0.004950301529467498,-0.0015707647972330872,0.020789522821142783,4.453109729112615,-1.4130024118871585,18.701492381293033,full
5e0e502b2fc4785903ee9029,57.0,1.0,0.7714458326101034,0.5309848378133307,0.44699870325164626,0.6138389335442246,0.9328845953643512,0.785329777265502,1.0784505401255966,full
5e0e502b2fc4785903ee9029,57.0,2.0,0.8587131906704474,0.5942465785690625,0.5137465424421219,0.6772465021008298,0.9623877507394211,0.8320172084483732,1.0968068834698559,full
63ea74a7e00a26d45e75244c,58.0,1.0,0.14955626962778523,0.08371586560273214,0.045587148550409275,0.13193335956894406,0.7001890870073436,0.38128524017480253,1.1034742090676737,1back
63ea74a7e00a26d45e75244c,58.0,2.0,-0.0010536850991142857,0.01887545118787174,0.0036957317120378894,0.04471718652768003,-4880782516312.426,-955636108803.9115,-11562895107017.1,none
6605ca045eb1a7d83eac38a9,59.0,1.0,0.1807220777405513,0.1282911944937087,0.0808118899881944,0.18158877280361357,0.8904573493183776,0.5609078755270671,1.2603909249953418,full
6605ca045eb1a7d83eac38a9,59.0,2.0,0.3694576156660315,0.23826393252991324,0.17388027301076742,0.31107978623969446,0.8204534429456675,0.598750583595384,1.071192265405578,full
610038371297afd6f2db9323,60.0,1.0,0.6591036772723324,0.47141180026165735,0.39666781968480225,0.5545239380955967,0.9460613005275836,0.79605999077696,1.1128563980732142,full
