subject_ID,subject_index,exclude_Ixr,trial_ID,trial_index,observation_1,observation_2,observation_3,observation_4,observation_5,latent_state,optimal_choice,correct,intertrial_duration,trial_start_time,choice,rt,observation_encoding,observation_encoding_ew,observation_encoding_iw
6717f49882dda1264ded32b9,9.0,0.0,113.0,449.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,0.7187,2555.6639,1.0,0.0114,1220.0,32,1000.0
6717f49882dda1264ded32b9,9.0,0.0,87.0,450.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,0.0,0.6957,2558.1648,2.0,0.0101,230.0,23,230.0
6717f49882dda1264ded32b9,9.0,0.0,43.0,451.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,0.4898,2560.7095,1.0,0.0106,1211.0,32,1001.0
6717f49882dda1264ded32b9,9.0,0.0,62.0,452.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,0.3537,2563.0627,1.0,0.0244,1301.0,41,1001.0
6717f49882dda1264ded32b9,9.0,0.0,597.0,453.0,2.0,2.0,3.0,4.0,4.0,2.0,1.0,0.0,0.3799,2565.2749,1.0,0.0115,2120.0,32,2000.0
6717f49882dda1264ded32b9,9.0,0.0,42.0,454.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,0.8837,2567.4857,1.0,0.0106,1211.0,32,1001.0
6717f49882dda1264ded32b9,9.0,0.0,563.0,455.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,0.5169,2570.2333,2.0,0.0107,230.0,23,230.0
6717f49882dda1264ded32b9,9.0,0.0,165.0,456.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.5198,2572.5127,1.0,0.1702,1310.0,41,1000.0
6717f49882dda1264ded32b9,9.0,0.0,539.0,457.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,0.4997,2574.9568,2.0,0.0102,140.0,14,140.0
6717f49882dda1264ded32b9,9.0,0.0,439.0,458.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.3414,2577.245,2.0,0.1709,131.0,14,1.0
6717f49882dda1264ded32b9,9.0,0.0,229.0,459.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.7931,2579.5531,1.0,0.0101,500.0,50,500.0
6717f49882dda1264ded32b9,9.0,0.0,305.0,460.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.3082,2584.1139,2.0,0.1692,23.0,5,3.0
6717f49882dda1264ded32b9,9.0,0.0,419.0,461.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.4953,2587.3519,2.0,0.1724,41.0,5,1.0
6717f49882dda1264ded32b9,9.0,0.0,526.0,462.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.4954,2589.8171,2.0,0.0101,50.0,5,50.0
6717f49882dda1264ded32b9,9.0,0.0,99.0,463.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.335,2592.0656,1.0,0.0105,320.0,32,320.0
6717f49882dda1264ded32b9,9.0,0.0,494.0,464.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,0.3377,2594.1606,2.0,0.011,1121.0,23,1001.0
6717f49882dda1264ded32b9,9.0,0.0,481.0,465.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,0.3514,2596.274,2.0,0.0108,221.0,23,1.0
6717f49882dda1264ded32b9,9.0,0.0,462.0,466.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,0.4886,2598.4625,2.0,0.0109,1031.0,14,1001.0
6717f49882dda1264ded32b9,9.0,0.0,537.0,467.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,0.3307,2600.7616,2.0,0.0105,140.0,14,140.0
6717f49882dda1264ded32b9,9.0,0.0,368.0,468.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.3328,2602.8632,2.0,0.0111,122.0,14,2.0
6717f49882dda1264ded32b9,9.0,0.0,114.0,469.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,0.0,0.4958,2604.9542,2.0,0.0114,1220.0,32,1000.0
6717f49882dda1264ded32b9,9.0,0.0,275.0,470.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,0.4886,2607.3044,1.0,0.0108,2300.0,50,2000.0
6717f49882dda1264ded32b9,9.0,0.0,467.0,471.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,0.496,2609.6672,2.0,0.0105,1031.0,14,1001.0
6717f49882dda1264ded32b9,9.0,0.0,594.0,472.0,2.0,4.0,3.0,3.0,2.0,2.0,1.0,0.0,0.3331,2611.9158,1.0,0.0102,1220.0,32,1000.0
6717f49882dda1264ded32b9,9.0,0.0,512.0,473.0,3.0,2.0,3.0,1.0,4.0,2.0,1.0,1.0,0.1704,2614.0947,2.0,0.1675,1211.0,32,1001.0
6717f49882dda1264ded32b9,9.0,0.0,366.0,474.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.4985,2616.2563,2.0,0.01,122.0,14,2.0
6717f49882dda1264ded32b9,9.0,0.0,179.0,475.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.325,2618.5107,1.0,0.0103,1310.0,41,1000.0
6717f49882dda1264ded32b9,9.0,0.0,210.0,476.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,0.3382,2620.6477,1.0,0.0103,2210.0,41,2000.0
6717f49882dda1264ded32b9,9.0,0.0,263.0,477.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.4907,2622.7988,1.0,0.0106,1400.0,50,1000.0
6717f49882dda1264ded32b9,9.0,0.0,193.0,478.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.4942,2625.0668,1.0,0.01,1310.0,41,1000.0
6717f49882dda1264ded32b9,9.0,0.0,371.0,479.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.53,2627.3293,2.0,0.0103,122.0,14,2.0
6717f49882dda1264ded32b9,9.0,0.0,25.0,480.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,0.5005,2629.6281,1.0,0.0105,311.0,32,1.0
6717f49882dda1264ded32b9,9.0,0.0,578.0,481.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,0.3746,2631.9285,2.0,0.0104,1130.0,23,1000.0
6717f49882dda1264ded32b9,9.0,0.0,446.0,482.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.3478,2634.0905,2.0,0.0111,131.0,14,1.0
6717f49882dda1264ded32b9,9.0,0.0,40.0,483.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,0.494,2636.1979,1.0,0.011,1211.0,32,1001.0
6717f49882dda1264ded32b9,9.0,0.0,271.0,484.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,0.5034,2638.3882,1.0,0.0112,2300.0,50,2000.0
6717f49882dda1264ded32b9,9.0,0.0,437.0,485.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.344,2640.7179,2.0,0.1705,131.0,14,1.0
6717f49882dda1264ded32b9,9.0,0.0,422.0,486.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.8277,2643.0202,2.0,0.0107,41.0,5,1.0
6717f49882dda1264ded32b9,9.0,0.0,564.0,487.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,0.3342,2645.651,2.0,0.0105,230.0,23,230.0
6717f49882dda1264ded32b9,9.0,0.0,102.0,488.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.3442,2647.7499,1.0,0.0105,320.0,32,320.0
6717f49882dda1264ded32b9,9.0,0.0,249.0,489.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.5091,2649.8715,1.0,0.0106,1400.0,50,1000.0
6717f49882dda1264ded32b9,9.0,0.0,160.0,490.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,0.0,0.3283,2652.1638,2.0,0.0106,1310.0,41,1000.0
6717f49882dda1264ded32b9,9.0,0.0,498.0,491.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,0.4898,2654.3302,2.0,0.0106,1121.0,23,1001.0
6717f49882dda1264ded32b9,9.0,0.0,406.0,492.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.3364,2656.6555,2.0,0.0108,41.0,5,1.0
6717f49882dda1264ded32b9,9.0,0.0,445.0,493.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.3313,2658.766,2.0,0.0106,131.0,14,1.0
6717f49882dda1264ded32b9,9.0,0.0,129.0,494.0,4.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,0.4925,2660.943,1.0,0.0108,2120.0,32,2000.0
6717f49882dda1264ded32b9,9.0,0.0,217.0,495.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,0.3435,2663.2144,1.0,0.0105,2210.0,41,2000.0
6717f49882dda1264ded32b9,9.0,0.0,572.0,496.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,0.3345,2665.3225,2.0,0.0102,230.0,23,230.0
6717f49882dda1264ded32b9,9.0,0.0,3.0,497.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,0.3228,2667.4275,2.0,0.0118,212.0,23,2.0
6717f49882dda1264ded32b9,9.0,0.0,41.0,498.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,0.1678,2669.6339,1.0,0.1708,1211.0,32,1001.0
6717f49882dda1264ded32b9,9.0,0.0,318.0,499.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.516,2671.83,2.0,0.0118,113.0,14,3.0
6717f49882dda1264ded32b9,9.0,0.0,369.0,500.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.4979,2674.128,2.0,0.0115,122.0,14,2.0
6717f49882dda1264ded32b9,9.0,0.0,444.0,501.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.4928,2676.442,2.0,0.0126,131.0,14,1.0
6717f49882dda1264ded32b9,9.0,0.0,125.0,502.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,0.0,0.1796,2678.7148,2.0,0.0103,1220.0,32,1000.0
6717f49882dda1264ded32b9,9.0,0.0,190.0,503.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.4852,2680.7449,1.0,0.0105,1310.0,41,1000.0
6717f49882dda1264ded32b9,9.0,0.0,577.0,504.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,0.3335,2683.0858,2.0,0.0105,1130.0,23,1000.0
6717f49882dda1264ded32b9,9.0,0.0,22.0,505.0,2.0,2.0,1.0,4.0,4.0,1.0,2.0,1.0,0.517,2685.1783,1.0,0.0125,2021.0,23,2001.0
6717f49882dda1264ded32b9,9.0,0.0,416.0,506.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.3931,2687.4509,2.0,0.0116,41.0,5,1.0
6717f49882dda1264ded32b9,9.0,0.0,400.0,507.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.5057,2689.7289,2.0,0.0111,41.0,5,1.0
6717f49882dda1264ded32b9,9.0,0.0,579.0,508.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,0.3707,2691.9731,2.0,0.011,1130.0,23,1000.0
6717f49882dda1264ded32b9,9.0,0.0,530.0,509.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.3389,2694.1173,2.0,0.0109,50.0,5,50.0
6717f49882dda1264ded32b9,9.0,0.0,357.0,510.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.3365,2696.2378,2.0,0.0109,122.0,14,2.0
6717f49882dda1264ded32b9,9.0,0.0,589.0,511.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,0.0,0.3365,2698.3633,1.0,0.011,320.0,32,320.0
6717f49882dda1264ded32b9,9.0,0.0,68.0,512.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,0.1814,2700.5509,1.0,0.1852,1301.0,41,1001.0
6717f49882dda1264ded32b9,9.0,0.0,147.0,513.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,0.337,2702.78,1.0,0.0111,410.0,41,410.0
6717f49882dda1264ded32b9,9.0,0.0,591.0,514.0,2.0,4.0,3.0,3.0,2.0,2.0,1.0,0.0,0.3288,2704.9503,1.0,0.0108,1220.0,32,1000.0
6717f49882dda1264ded32b9,9.0,0.0,1.0,515.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0,0.1728,2707.1306,2.0,0.1718,122.0,14,2.0
6717f49882dda1264ded32b9,9.0,0.0,554.0,516.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,0.3324,2709.2359,2.0,0.1712,1040.0,14,1000.0
6717f49882dda1264ded32b9,9.0,0.0,20.0,517.0,2.0,1.0,2.0,3.0,4.0,1.0,2.0,0.0,0.3388,2711.5714,2.0,0.01,1121.0,23,1001.0
6717f49882dda1264ded32b9,9.0,0.0,139.0,518.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,0.8213,2713.7442,1.0,0.0102,410.0,41,410.0
6717f49882dda1264ded32b9,9.0,0.0,176.0,519.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.3323,2716.4776,1.0,0.0102,1310.0,41,1000.0
6717f49882dda1264ded32b9,9.0,0.0,302.0,520.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.3417,2718.5863,2.0,0.0099,14.0,5,4.0
6717f49882dda1264ded32b9,9.0,0.0,469.0,521.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,0.3612,2720.7554,2.0,0.0105,1031.0,14,1001.0
6717f49882dda1264ded32b9,9.0,0.0,430.0,522.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.3397,2722.8741,2.0,0.1776,131.0,14,1.0
6717f49882dda1264ded32b9,9.0,0.0,79.0,523.0,3.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,0.3491,2725.2064,1.0,0.0105,2201.0,41,2001.0
6717f49882dda1264ded32b9,9.0,0.0,468.0,524.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,0.3264,2727.3096,2.0,0.0107,1031.0,14,1001.0
6717f49882dda1264ded32b9,9.0,0.0,108.0,525.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.4944,2729.4042,1.0,0.0162,320.0,32,320.0
6717f49882dda1264ded32b9,9.0,0.0,351.0,526.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.5129,2731.6963,2.0,0.012,122.0,14,2.0
6717f49882dda1264ded32b9,9.0,0.0,35.0,527.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,0.0,0.3371,2734.0411,2.0,0.0103,1211.0,32,1001.0
6717f49882dda1264ded32b9,9.0,0.0,379.0,528.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,0.3268,2736.2696,2.0,0.0106,1022.0,14,1002.0
6717f49882dda1264ded32b9,9.0,0.0,312.0,529.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.6571,2738.4542,2.0,0.0136,23.0,5,3.0
6717f49882dda1264ded32b9,9.0,0.0,194.0,530.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.5015,2740.8788,1.0,0.0108,1310.0,41,1000.0
6717f49882dda1264ded32b9,9.0,0.0,450.0,531.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.3305,2743.1532,2.0,0.0112,131.0,14,1.0
6717f49882dda1264ded32b9,9.0,0.0,280.0,532.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,0.504,2745.2998,1.0,0.0106,2300.0,50,2000.0
6717f49882dda1264ded32b9,9.0,0.0,97.0,533.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.3348,2747.5851,1.0,0.0101,320.0,32,320.0
6717f49882dda1264ded32b9,9.0,0.0,246.0,534.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.3397,2749.6937,1.0,0.0104,1400.0,50,1000.0
6717f49882dda1264ded32b9,9.0,0.0,435.0,535.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.338,2751.7984,2.0,0.0101,131.0,14,1.0
6717f49882dda1264ded32b9,9.0,0.0,54.0,536.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.3346,2753.8985,1.0,0.0104,401.0,41,1.0
6717f49882dda1264ded32b9,9.0,0.0,310.0,537.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.4908,2756.0472,2.0,0.0102,23.0,5,3.0
6717f49882dda1264ded32b9,9.0,0.0,480.0,538.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,0.0,0.3373,2758.3148,1.0,0.0112,221.0,23,1.0
6717f49882dda1264ded32b9,9.0,0.0,340.0,539.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.4865,2760.4963,2.0,0.0101,32.0,5,2.0
6717f49882dda1264ded32b9,9.0,0.0,258.0,540.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.4952,2762.8102,1.0,0.0111,1400.0,50,1000.0
6717f49882dda1264ded32b9,9.0,0.0,352.0,541.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,0.0,0.3374,2765.0776,1.0,0.167,122.0,14,2.0
6717f49882dda1264ded32b9,9.0,0.0,588.0,542.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,0.0,0.5058,2767.4405,1.0,0.0109,320.0,32,320.0
6717f49882dda1264ded32b9,9.0,0.0,224.0,543.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,0.4791,2769.7342,1.0,0.0104,3110.0,41,3000.0
6717f49882dda1264ded32b9,9.0,0.0,363.0,544.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.4998,2772.0604,2.0,0.0102,122.0,14,2.0
6717f49882dda1264ded32b9,9.0,0.0,404.0,545.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.4975,2774.3737,2.0,0.0099,41.0,5,1.0
6717f49882dda1264ded32b9,9.0,0.0,86.0,546.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,0.3438,2776.6436,1.0,0.0104,230.0,23,230.0
6717f49882dda1264ded32b9,9.0,0.0,189.0,547.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.5033,2778.7965,1.0,0.0128,1310.0,41,1000.0
6717f49882dda1264ded32b9,9.0,0.0,142.0,548.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,0.4965,2781.1056,1.0,0.0103,410.0,41,410.0
6717f49882dda1264ded32b9,9.0,0.0,372.0,549.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,0.5041,2783.427,2.0,0.0117,1022.0,14,1002.0
6717f49882dda1264ded32b9,9.0,0.0,106.0,550.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.4952,2785.7354,1.0,0.0101,320.0,32,320.0
6717f49882dda1264ded32b9,9.0,0.0,550.0,551.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,0.5081,2788.0153,2.0,0.1658,140.0,14,140.0
6717f49882dda1264ded32b9,9.0,0.0,140.0,552.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,0.6633,2790.4517,1.0,0.0125,410.0,41,410.0
6717f49882dda1264ded32b9,9.0,0.0,466.0,553.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,0.4943,2792.8842,2.0,0.01,1031.0,14,1001.0
6717f49882dda1264ded32b9,9.0,0.0,508.0,554.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,0.0,0.3285,2795.1878,1.0,0.0102,311.0,32,1.0
6717f49882dda1264ded32b9,9.0,0.0,428.0,555.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.3232,2797.3624,2.0,0.0111,131.0,14,1.0
6717f49882dda1264ded32b9,9.0,0.0,242.0,556.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.8222,2799.5328,1.0,0.0107,1400.0,50,1000.0
6717f49882dda1264ded32b9,9.0,0.0,107.0,557.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.3373,2802.1244,1.0,0.0102,320.0,32,320.0
6717f49882dda1264ded32b9,9.0,0.0,223.0,558.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,0.3461,2804.2349,1.0,0.0103,3110.0,41,3000.0
6717f49882dda1264ded32b9,9.0,0.0,74.0,559.0,3.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,0.1709,2806.4075,1.0,0.1834,2201.0,41,2001.0
6717f49882dda1264ded32b9,9.0,0.0,230.0,560.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.5319,2808.5272,1.0,0.0102,500.0,50,500.0
6717f49882dda1264ded32b9,9.0,0.0,88.0,561.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,0.4997,2810.8314,2.0,0.0099,1130.0,23,1000.0
6717f49882dda1264ded32b9,9.0,0.0,538.0,562.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,0.5015,2813.2753,2.0,0.0208,140.0,14,140.0
6717f49882dda1264ded32b9,9.0,0.0,361.0,563.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.3321,2815.7028,2.0,0.0102,122.0,14,2.0
6717f49882dda1264ded32b9,9.0,0.0,166.0,564.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.5058,2817.7945,1.0,0.0103,1310.0,41,1000.0
6717f49882dda1264ded32b9,9.0,0.0,456.0,565.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.5089,2820.0825,2.0,0.1676,131.0,14,1.0
6717f49882dda1264ded32b9,9.0,0.0,568.0,566.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,14.303,2822.5286,2.0,0.1673,230.0,23,230.0
6717f49882dda1264ded32b9,9.0,0.0,503.0,567.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,0.0,0.3419,2838.8004,1.0,0.0105,1121.0,23,1001.0
6717f49882dda1264ded32b9,9.0,0.0,582.0,568.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,0.5071,2840.9938,2.0,0.0107,1130.0,23,1000.0
6717f49882dda1264ded32b9,9.0,0.0,370.0,569.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.3414,2843.346,2.0,0.0104,122.0,14,2.0
6717f49882dda1264ded32b9,9.0,0.0,323.0,570.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,0.3381,2845.4943,2.0,0.0103,203.0,23,3.0
6717f49882dda1264ded32b9,9.0,0.0,220.0,571.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,0.5033,2847.6683,1.0,0.0103,3110.0,41,3000.0
6717f49882dda1264ded32b9,9.0,0.0,348.0,572.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.3369,2849.9368,2.0,0.0108,122.0,14,2.0
6717f49882dda1264ded32b9,9.0,0.0,501.0,573.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,0.5159,2852.0511,2.0,0.0111,1121.0,23,1001.0
6717f49882dda1264ded32b9,9.0,0.0,201.0,574.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,0.0,0.5146,2854.3319,2.0,0.0098,2210.0,41,2000.0
6717f49882dda1264ded32b9,9.0,0.0,186.0,575.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,0.0,0.4942,2859.6049,2.0,0.0096,1310.0,41,1000.0
6717f49882dda1264ded32b9,9.0,0.0,381.0,576.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,0.0,0.3457,2861.9543,1.0,0.0103,212.0,23,2.0
6717f49882dda1264ded32b9,9.0,0.0,562.0,577.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,0.5077,2864.1062,2.0,0.0108,230.0,23,230.0
6717f49882dda1264ded32b9,9.0,0.0,463.0,578.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,0.5331,2866.4475,2.0,0.0102,1031.0,14,1001.0
6717f49882dda1264ded32b9,9.0,0.0,214.0,579.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,0.3444,2868.6924,1.0,0.0109,2210.0,41,2000.0
6717f49882dda1264ded32b9,9.0,0.0,487.0,580.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,0.5063,2870.8829,2.0,0.0103,221.0,23,1.0
6717f49882dda1264ded32b9,9.0,0.0,195.0,581.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.339,2873.1608,1.0,0.0117,1310.0,41,1000.0
6717f49882dda1264ded32b9,9.0,0.0,37.0,582.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,0.5034,2875.2994,1.0,0.0105,1211.0,32,1001.0
6717f49882dda1264ded32b9,9.0,0.0,398.0,583.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.5001,2877.6529,2.0,0.0107,41.0,5,1.0
6717f49882dda1264ded32b9,9.0,0.0,206.0,584.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,0.3512,2879.9721,1.0,0.0103,2210.0,41,2000.0
6717f49882dda1264ded32b9,9.0,0.0,191.0,585.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.3339,2882.1112,1.0,0.0104,1310.0,41,1000.0
6717f49882dda1264ded32b9,9.0,0.0,209.0,586.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,0.3408,2884.2081,1.0,0.0106,2210.0,41,2000.0
6717f49882dda1264ded32b9,9.0,0.0,148.0,587.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,0.3277,2886.3103,1.0,0.0103,410.0,41,410.0
6717f49882dda1264ded32b9,9.0,0.0,24.0,588.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,0.3436,2888.4982,1.0,0.0116,311.0,32,1.0
6717f49882dda1264ded32b9,9.0,0.0,154.0,589.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,0.3332,2890.6159,1.0,0.0102,410.0,41,410.0
6717f49882dda1264ded32b9,9.0,0.0,585.0,590.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,0.5,2892.7107,2.0,0.0101,2030.0,23,2000.0
6717f49882dda1264ded32b9,9.0,0.0,567.0,591.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,0.3488,2894.9713,2.0,0.0106,230.0,23,230.0
6717f49882dda1264ded32b9,9.0,0.0,111.0,592.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,0.5123,2897.1006,1.0,0.0106,1220.0,32,1000.0
6717f49882dda1264ded32b9,9.0,0.0,204.0,593.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,0.3647,2899.4136,1.0,0.0119,2210.0,41,2000.0
6717f49882dda1264ded32b9,9.0,0.0,423.0,594.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.3417,2901.6029,2.0,0.0103,41.0,5,1.0
6717f49882dda1264ded32b9,9.0,0.0,331.0,595.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.3302,2903.7107,2.0,0.0103,32.0,5,2.0
6717f49882dda1264ded32b9,9.0,0.0,486.0,596.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,0.5318,2905.8092,2.0,0.0109,221.0,23,1.0
