subject_ID,subject_index,exclude_Ixr,condition,Ixr,Iry,Iry_CI_lower,Iry_CI_upper,info_efficiency,info_efficiency_CI_lower,info_efficiency_CI_upper,bound_class
671819681e82990c9080f28d,9.0,0.0,run_2,0.20044820723152845,0.0579714597505954,0.019359866232333173,0.11300180493276593,0.6800936870455955,0.22712077396881075,1.325683612076762,equal-weights
629531cb501e6d23d9797050,10.0,0.0,run_1,0.6504096470923423,0.25683907350806073,0.17514038419780556,0.3543131443584553,1.0965676222414833,0.7477572319315348,1.5127305862433778,full
629531cb501e6d23d9797050,10.0,0.0,run_2,0.6928450880834051,0.20393524456803544,0.13092132324836522,0.29683393055734464,0.8341884811838068,0.5355281281882256,1.2141866219345092,equal-weights
661770012a3c83b4bdaff645,11.0,0.0,run_1,0.3548012899430609,0.1390492413062024,0.0783323157713867,0.2134090466628733,0.9674655435130689,0.5450142391321454,1.4848401715881425,full
661770012a3c83b4bdaff645,11.0,0.0,run_2,0.4413014965370003,0.13368537312314027,0.07814479876390824,0.21093380599934838,0.7711238196546303,0.45075474078574995,1.216708143729984,equal-weights
654e3fca4ff8d33df725feae,12.0,0.0,run_1,0.6513236646470658,0.18644332917136716,0.11624974612034084,0.26871016119158175,0.7952365547072645,0.4958399316360809,1.146129195131558,equal-weights
654e3fca4ff8d33df725feae,12.0,0.0,run_2,0.6084472393688934,0.20932461541873204,0.1339772692670377,0.3035100728393211,0.9372258273736788,0.5998671335756761,1.3589299020760206,full
61489a7c8f9dfcc9f78b7c36,13.0,0.0,run_1,0.7804171664793158,0.2968423729974017,0.21246765692151795,0.3953789355499918,1.1282565179868718,0.8075599732023414,1.5027802688832914,full
61489a7c8f9dfcc9f78b7c36,13.0,0.0,run_2,0.6465771194194818,0.23777153165859574,0.16020902565925552,0.33173514069183485,1.019343297969983,0.6868273734912426,1.4221719059743738,full
66ba1b5273949100f8de1c0e,14.0,0.0,run_1,0.11811134167940533,0.014530805056205232,-0.0008957939385240558,0.04641084443544906,0.28263051795683775,-0.01742358416125968,0.9027112366361048,equal-weights
66ba1b5273949100f8de1c0e,14.0,0.0,run_2,0.10944171797812627,-0.0013803541009674983,-0.003749060198939005,0.018190327231015768,-0.028916805679293892,-0.07853843095529495,0.38106610283069414,none
568e7144e3ef9e000da20149,15.0,0.0,run_1,0.35311232462791914,0.09321081357167939,0.04265785033669774,0.16013985442536138,0.6512816129534302,0.29805848171302446,1.118927500917829,equal-weights
568e7144e3ef9e000da20149,15.0,0.0,run_2,0.41314203008444744,0.15142390545028733,0.08928199701496395,0.22975627509162827,0.9234663720040504,0.544490789770003,1.4011803035531065,equal-weights
5e837e917441520b9c662931,16.0,0.0,run_1,0.39600307075968805,0.20273256149165572,0.12934127417427677,0.29198989561625766,1.2820185710001908,0.8179145681789015,1.846454590077563,full
5e837e917441520b9c662931,16.0,0.0,run_2,0.36438334759308133,0.17009560576489247,0.10363063408218398,0.25803347355383216,1.1562144518943187,0.7044228817433895,1.7539667168580593,full
66f480695684a9ff1f525bf8,17.0,0.0,run_1,-0.02285495087338078,-0.00012400981525580095,-0.002497549282479907,0.01462759832389236,13950369243.656002,280959491980.1558,-1645518117620.4233,full
66f480695684a9ff1f525bf8,17.0,0.0,run_2,0.10323695630458476,0.02132581150844797,0.0025600376155767253,0.05646412371816845,0.4728193786884899,0.05675917159525913,1.2518788269341403,equal-weights
671cbb68f651eede3c043bc5,18.0,0.0,run_1,0.4198766824257741,0.1413697743895105,0.07884368687023659,0.22068408604397496,0.8504028389434762,0.4742802726874454,1.3275141315877181,equal-weights
