subject_ID,subject_index,exclude_Ixr,condition,Ixr,Iry,Iry_CI_lower,Iry_CI_upper,info_efficiency,info_efficiency_CI_lower,info_efficiency_CI_upper,bound_class,opt_betastar,opt_loss,opt_BIC,opt_rel_entropy,equalweights_betastar,equalweights_loss,equalweights_BIC,equalweights_rel_entropy,ignoreweak_betastar,ignoreweak_loss,ignoreweak_BIC,ignoreweak_rel_entropy,fullparam_betastar,fullparam_WSratio,fullparam_loss,fullparam_BIC,fullparam_rel_entropy,best_model,best_model_betastar,best_model_loss,best_model_BIC,best_model_rel_entropy
629531cb501e6d23d9797050,10.0,0.0,run_2,0.6928450880834051,0.20393524456803544,0.13285453452074342,0.29090237373388167,0.8341884811838068,0.5434358470257832,1.189923839951431,equal-weights,5.118897695828054,73.70084207561234,153.1054666258809,0.102470748711435,3.447799379852627,118.08298969232096,241.8697618592981,0.2504112407671303,5.286079879451339,75.66129650779438,157.02637549024496,0.1090055968187084,4.345618182405247,4.668941011277846,64.39828649588176,140.20413794107594,0.0714622301123331,fullparam,4.345618182405247,64.39828649588176,140.20413794107594,0.0714622301123331
661770012a3c83b4bdaff645,11.0,0.0,run_1,0.3548012899430609,0.1390492413062024,0.07922069923606775,0.21724202248582541,0.9674655435130689,0.5511953616138783,1.5115089401696178,full,2.3342666045062908,146.7667519778766,299.23728643040937,0.1387385676262414,1.7199028779220924,173.6062425966752,352.9162676680066,0.22820353635557,2.946162628458107,132.18796295995844,270.07970839457306,0.0901426042331808,1.9698120741438725,6.0164002888140224,138.34612160312383,288.0998081555601,0.1106697997103987,ignoreweak,2.946162628458107,132.18796295995844,270.07970839457306,0.0901426042331808
661770012a3c83b4bdaff645,11.0,0.0,run_2,0.4413014965370003,0.13368537312314027,0.07548205505819132,0.21326057031988802,0.7711238196546303,0.4353955055220504,1.2301293830800655,equal-weights,3.033345304245196,122.8545977032848,251.4129778812258,0.1080255562405407,2.387661771416793,151.19658561291624,308.09695370048865,0.2024988492726454,3.602622540774734,112.52689311759292,230.75756870984205,0.0735998742882344,2.64011779561643,4.102608198938266,118.87705876197624,249.16168247326488,0.0947670931028456,ignoreweak,3.602622540774734,112.52689311759292,230.75756870984205,0.0735998742882344
654e3fca4ff8d33df725feae,12.0,0.0,run_1,0.6513236646470658,0.18644332917136716,0.11697612822176208,0.2717713870209212,0.7952365547072645,0.49893816852287415,1.1591862387518594,equal-weights,4.487525348867057,85.19181568931438,176.08741385328497,0.1126398777035123,3.0158475984175266,130.8661471460532,267.4360767667626,0.2648876492259751,5.121781646503826,78.44822638806069,162.6002352507776,0.0901612466993333,3.741900122504752,5.916212615905898,71.25858044167447,153.92472583266135,0.0661957602113792,fullparam,3.741900122504752,71.25858044167447,153.92472583266135,0.0661957602113792
654e3fca4ff8d33df725feae,12.0,0.0,run_2,0.6084472393688934,0.20932461541873204,0.1353925900348516,0.29849011074030374,0.9372258273736788,0.6062040623451859,1.3364536246338072,full,4.23364459068631,90.56655930133076,186.83690107731772,0.1051023014821085,3.0257994368222554,130.5592477705926,266.8222780158414,0.2384112630463146,5.19886450466524,77.12118656288428,159.94615560042476,0.0602843923539535,3.563603558764896,4.84781439614747,81.91437013136385,175.23630521204012,0.0762616709155522,ignoreweak,5.19886450466524,77.12118656288428,159.94615560042476,0.0602843923539535
61489a7c8f9dfcc9f78b7c36,13.0,0.0,run_1,0.7804171664793158,0.2968423729974017,0.21224152216060654,0.3972795817721049,1.1282565179868718,0.8067004664703159,1.5100043604670927,full,7.530646327485773,46.641035017262695,98.9858525091816,0.0617535845605047,5.837131953346423,66.96311382972166,139.63001013409954,0.1294938472687013,4.165158235570267,98.05053016664736,201.8048428079509,0.2331185683917869,9.300548600812787,1.959810715178712,42.89412686987495,97.19581868906228,0.0492638907358788,fullparam,9.300548600812787,42.89412686987495,97.19581868906228,0.0492638907358788
61489a7c8f9dfcc9f78b7c36,13.0,0.0,run_2,0.6465771194194818,0.23777153165859574,0.16048047877233068,0.3288298150485512,1.019343297969983,0.6879911121003018,1.4097165703745096,full,5.650262674636648,65.79626159662533,137.29630566790686,0.0481668039489995,4.997272173820959,81.56642776089978,168.83663799645578,0.100734024496581,3.8747787742997226,105.24041297232736,216.18460841931093,0.1796473085346728,6.637021838191161,1.9474150527495604,63.1485017345024,137.7045684183172,0.039340937741923,fully_optimal,5.650262674636648,65.79626159662533,137.29630566790686,0.0481668039489995
66ba1b5273949100f8de1c0e,14.0,0.0,run_1,0.11811134167940533,0.014530805056205232,-0.0015470593720004282,0.04752145900608517,0.28263051795683775,-0.030090981877961376,0.9243131761112511,equal-weights,0.9609059549546408,193.98591962036693,393.6756217153901,0.1738793446267853,1.326492257363847,185.9077633854293,377.5193092455148,0.1469521571769933,0.676962903625896,201.69195926259772,409.0877009998517,0.1995661434342214,2.174933360860618,0.3429093011767578,182.5710666448865,376.54969823908544,0.1358298347085173,fullparam,2.174933360860618,182.5710666448865,376.54969823908544,0.1358298347085173
66ba1b5273949100f8de1c0e,14.0,0.0,run_2,0.10944171797812627,-0.0013803541009674983,-0.0037785184636147896,0.016797391958287396,-0.028916805679293892,-0.07915554718270487,0.35188573630221526,none,0.5238134564750936,203.57976762669747,412.86331772805113,0.2300832101608807,0.7620760622047864,200.05674815408997,405.81727878283607,0.2183398119188556,0.4068565613129021,205.63894088262091,416.98166423989807,0.2369471210139589,1.2187160764810188,0.4011904714671143,198.72767669027945,408.86291832987126,0.2139095737061538,equalweights,0.7620760622047864,200.05674815408997,405.81727878283607,0.2183398119188556
568e7144e3ef9e000da20149,15.0,0.0,run_1,0.35311232462791914,0.09321081357167939,0.04435666568008849,0.1591138170956801,0.6512816129534302,0.30992842635311424,1.1117583837154414,equal-weights,1.8331317018581628,165.12673566200726,335.9572537986707,0.1986299161093876,1.507292992513826,180.420400831926,366.5445841385082,0.2496088000091168,1.9689386052950408,165.13601661716996,335.9758157089961,0.1986608526265967,1.6434120529286704,3.8031434116628855,163.22084483011113,337.8492546095347,0.1922769466697339,fully_optimal,1.8331317018581628,165.12673566200726,335.9572537986707,0.1986299161093876
