subject_ID,subject_index,exclude_Ixr,Ixr,Iry,Iry_CI_lower,Iry_CI_upper,info_efficiency,info_efficiency_CI_lower,info_efficiency_CI_upper,bound_class
568e7144e3ef9e000da20149,15.0,0.0,0.31971556447858085,0.12364306209306929,0.08212043786816718,0.17418680736662656,0.9436104017878656,0.6267209664659406,1.3293465925459425,full
5e837e917441520b9c662931,16.0,0.0,0.4048648036625745,0.18926745300642944,0.13869200325200134,0.24803420803098797,1.1743819588406592,0.860567328758249,1.5390226605787745,full
66f480695684a9ff1f525bf8,17.0,1.0,0.019333994675209836,0.007448049624076618,-0.0002075258954109622,0.02424746309702185,0.8653068920417886,-0.024110149185332778,2.8170458027772804,equal-weights
671cbb68f651eede3c043bc5,18.0,0.0,0.3320754175580379,0.11490431712934732,0.07445135349430332,0.16281578960689114,0.8477246622017942,0.5492765639116692,1.2011990819304754,equal-weights
6706eddbdf9669a7c532dee6,19.0,0.0,0.45690970602222725,0.16617083583484607,0.11800595246317937,0.22106418943891418,0.9311886273707904,0.661282109725825,1.2388001666492885,full
66fb202ecae59771b3c026b9,20.0,0.0,0.550602903230898,0.16467531347949194,0.11630497111782716,0.22057923695227433,0.7947214894599669,0.5612866793775312,1.064513290004974,equal-weights
6331b9456956d880a1e4632f,21.0,0.0,0.3464593225183276,0.0962607600864638,0.05955297783386959,0.14137372604697968,0.684004547911893,0.42316835690341753,1.0045658426603485,equal-weights
661415341b1fdb1844c6f6a6,22.0,0.0,0.6152596798678489,0.23885731894000972,0.18237505006107288,0.30244507446072466,1.0608373045072093,0.809982534237299,1.3432496813421038,full
626aa30c05328c5519b86746,23.0,0.0,0.5172461472051061,0.15517571426789678,0.10868752021173307,0.21110477434934505,0.7863780347696085,0.5507915910122989,1.0698075943554004,equal-weights
670ba79675ed936b7ccd14d6,24.0,0.0,0.5126020279530491,0.17513999259409452,0.12455824967739147,0.2326905546750444,0.8939377752875863,0.6357618437747812,1.1876834850549005,equal-weights
66d5acc304697c2e06d5ffca,25.0,1.0,0.02158106269128082,0.014886515417754823,0.0017320186382631215,0.03667731957068957,1.5504814537560334,0.1803956601545488,3.82006817391347,full
60e7739644eb45bfddedf039,26.0,1.0,0.043217775103678954,-0.0009824747650448015,-0.002025621975599452,0.00794321813620191,-0.05124927180174755,-0.1056634275897715,0.4143456501136891,none
672221eef8b9710c0eab0c8b,27.0,0.0,0.2221482258589301,0.06766586951836365,0.03698185594011237,0.10563321612202892,0.7208220475138307,0.39395543586976095,1.1252755883065644,equal-weights
671fcce446b3e46d24370110,28.0,0.0,0.4698732570946149,0.16611058419929597,0.11854046105887854,0.22349973461230657,0.9096191500322124,0.6491258456079806,1.2238813053992799,equal-weights
63cff43985317bac287a325f,29.0,0.0,0.792630760730319,0.24862825761035937,0.1920416505264173,0.31197731800218836,0.9367619837715956,0.7235594185590374,1.1754435884012528,full
5d63179aa3b94d0001da4bb6,30.0,0.0,0.5979264440014701,0.1721100078770986,0.12251629436711982,0.22944246945084368,0.7805165864806902,0.5556097582423737,1.0405185338051564,equal-weights
64143c6c286640f3d1348cf8,31.0,0.0,0.5965464794478521,0.17652022203215892,0.1272005778298232,0.2343555690673264,0.8018763150119624,0.5778325533659734,1.0646042587234148,equal-weights
6600214d71ce9b3918064857,32.0,0.0,0.6706886055842725,0.21869240848526367,0.16401781114155276,0.2814194181630232,0.9142025066003612,0.6856456294541018,1.1764209799170378,equal-weights
6630db626300f92fb51c5172,33.0,0.0,0.3418434463199452,0.12477843424933925,0.08265096518917735,0.17430967912511092,0.8972060778795262,0.5942929862556097,1.2533552330987647,equal-weights
