subject_ID,subject_index,condition,opt_betastar,opt_loss,opt_BIC,opt_rel_entropy,equalweights_betastar,equalweights_loss,equalweights_BIC,equalweights_rel_entropy,ignoreweak_betastar,ignoreweak_loss,ignoreweak_BIC,ignoreweak_rel_entropy,fullparam_betastar,fullparam_WSratio,fullparam_loss,fullparam_BIC,fullparam_rel_entropy,best_model,best_model_betastar,best_model_loss,best_model_BIC,best_model_rel_entropy
670abd8132c06341bf800b15,0.0,run_1,1.3184875641196447,183.20599091065944,372.11576429597505,0.15048303917818365,1.4223948347523865,183.03915021063955,371.7820828959353,0.14992690351145063,1.2757160771783895,187.40327943402488,380.51034134270594,0.16447400092273518,1.5661489064692515,1.642554795589299,182.0975528263245,375.6026706019614,0.1467882455637338,equalweights,1.4223948347523865,183.03915021063955,371.7820828959353,0.14992690351145063
65654bb65a81489784483bf0,1.0,run_1,1.472752510645018,178.00717286582213,361.71812820630043,0.12798361939050046,1.5769385149362536,178.2243912853008,362.1525650452578,0.12870768078876269,1.3209298042897708,186.08526837693512,377.8743192285264,0.15491060442754379,1.7134323245093597,1.7042926172627466,177.18622228228529,365.780009513883,0.12524711744537764,fully_optimal,1.472752510645018,178.00717286582213,361.71812820630043,0.12798361939050046
66e8661e0c5e57cda7bf2d39,2.0,run_1,3.3861538726401372,112.13688166140085,229.9775457974579,0.09283923427890112,3.2156290297464354,124.81413866633689,255.33205980732998,0.13509675762868792,2.9424948723365816,132.30531969010488,270.31442185486594,0.16006736104124786,3.59388713419685,2.1865060056988694,111.72753904711317,234.86264304353875,0.0914747588979422,fully_optimal,3.3861538726401372,112.13688166140085,229.9775457974579,0.09283923427890112
6555776099f743902858ed4b,3.0,run_1,3.5296219430413887,108.07220194033034,221.8481863553169,0.16919069987393645,5.164267075605836,78.41517604912667,162.53413457290955,0.07033394690325752,2.3507688044137396,152.02612800296703,309.75603848059023,0.31570378674939203,7.137251898278549,0.9264010229748798,79.41181648054484,170.2311979104021,0.07365608167465144,equalweights,5.164267075605836,78.41517604912667,162.53413457290955,0.07033394690325752
6711729a71c35dc0418b2ef3,4.0,run_1,4.922532782194153,77.00881920589319,159.7214208864426,0.17157898187560788,8.3536739551974,37.08938729428531,79.88255706322681,0.03851420883691495,2.805467791397291,136.74147112293903,279.18672472053424,0.370687821599094,11.817950965546032,1.0060555813333194,36.972580428864255,85.35272580704091,0.03812485261884474,equalweights,8.3536739551974,37.08938729428531,79.88255706322681,0.03851420883691495
67248c6473f64cba91aeb26a,5.0,run_1,3.357325112767761,112.97431920857227,231.65242089180074,0.09065550592695779,3.4940409228108,116.78244169634777,239.26866586735176,0.10334924755287617,2.7980299470725596,136.98497861614715,279.67373970695047,0.17069103728554075,4.059676946835776,1.711571293215563,109.76914712528959,230.94585919989157,0.07997159898268226,fullparam,4.059676946835776,109.76914712528959,230.94585919989157,0.07997159898268226
66cd67397d0820f840d8d5c6,6.0,run_1,1.781759160548556,167.0024639750029,339.708710424662,0.1333063565349017,2.1538364150197373,159.07855307250128,323.86088861965874,0.10689332019322949,1.4067568496984355,183.51441687834745,372.7326162313511,0.1883461995460501,2.614966086696479,1.088050556799373,160.73940725599425,332.8863794613009,0.11242950080487288,equalweights,2.1538364150197373,159.07855307250128,323.86088861965874,0.10689332019322949
672b7d44ca2394e30e6092ab,7.0,run_1,4.036332397806574,92.86496700354749,191.42029346141905,0.19880735045907996,6.478957107396157,56.26315095862505,118.21666137157416,0.07515256652353124,2.5173292945361943,143.9266857429642,293.54373094025243,0.37131315701116346,9.260367461049809,0.9008669680260603,57.4924675450996,126.36565399884732,0.07930566309945875,equalweights,6.478957107396157,56.26315095862505,118.21666137157416,0.07515256652353124
5930c7fdfa699e0001017cc1,8.0,run_1,1.3022227175325138,183.73825313301649,373.18028874068915,0.17150231399463867,1.8084574743829653,170.68729649918873,347.07837547303365,0.12799912521521284,0.9289052870971161,196.49352851025037,398.6908394951569,0.21401989858541845,2.923387272018142,0.4200955151153558,166.11429820612514,343.6361613615627,0.11275579757166758,fullparam,2.923387272018142,166.11429820612514,343.6361613615627,0.11275579757166758
671819681e82990c9080f28d,9.0,run_1,1.4263670392562433,179.59686633841375,364.8975151514837,0.12205624362019502,1.148257654821235,190.93701750723784,387.57781748913186,0.15985674751627527,1.6963229100018054,174.3037960136901,354.31137450203636,0.10441267587111608,1.2144308502735885,5.669567416260617,176.02759658529908,363.4627581199106,0.1101586777764794,ignoreweak,1.6963229100018054,174.3037960136901,354.31137450203636,0.10441267587111608
629531cb501e6d23d9797050,10.0,run_1,4.99004488613134,75.84597603606258,157.39573454678137,0.08377276378301127,4.513828242447036,91.4773850219728,188.6585525186018,0.13587746040271195,3.8756002405898315,105.21922439785179,216.1422312703598,0.1816835916556419,5.56192187338147,2.057864326851194,74.55698536984687,160.52153568900616,0.07947612822895891,fully_optimal,4.99004488613134,75.84597603606258,157.39573454678137,0.08377276378301127
661770012a3c83b4bdaff645,11.0,run_1,2.3342666045062908,146.7667519778766,299.23728643040937,0.1387385676262414,1.7199028779220924,173.6062425966752,352.9162676680066,0.22820353635557003,2.946162628458107,132.18796295995844,270.07970839457306,0.09014260423318085,1.9698120741438723,6.0164002888140224,138.34612160312383,288.0998081555601,0.11066979971039873,ignoreweak,2.946162628458107,132.18796295995844,270.07970839457306,0.09014260423318085
