"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","url","response","question_order","view_history","success","timeout","failed_images","failed_audio","failed_video","stimulus","block","block_rep","trial_number","jar","bead","previous_bead","choice","correct","lowH_score","total_bonus"
"pavlovia","0","1518","0.0-0.0","5fd85c9f4bf0b61a395593c7","6662009ae78f21dd82fcd179","6662073c81deebdb07871342","","","","","","","","","","","","","","","","","","","","",""
"external-html","1","239393","0.0-1.0-0.0","5fd85c9f4bf0b61a395593c7","6662009ae78f21dd82fcd179","6662073c81deebdb07871342","237680","new_consent.html","","","","","","","","","","","","","","","","","","",""
"survey-multi-choice","2","248775","0.0-1.0-1.0","5fd85c9f4bf0b61a395593c7","6662009ae78f21dd82fcd179","6662073c81deebdb07871342","9324","","{""Q0"":""Female"",""Q1"":""White""}","[0,1]","","","","","","","","","","","","","","","","",""
"survey-text","3","255459","0.0-1.0-2.0","5fd85c9f4bf0b61a395593c7","6662009ae78f21dd82fcd179","6662073c81deebdb07871342","6616","","{""Q0"":""50""}","","","","","","","","","","","","","","","","","",""
"instructions","4","258420","0.0-2.0","5fd85c9f4bf0b61a395593c7","6662009ae78f21dd82fcd179","6662073c81deebdb07871342","2858","","","","[{""page_index"":0,""viewing_time"":2857}]","","","","","","","","","","","","","","","",""
"preload","5","274567","0.0-3.0-0.0","5fd85c9f4bf0b61a395593c7","6662009ae78f21dd82fcd179","6662073c81deebdb07871342","","","","","","true","false","[]","[]","[]","","","","","","","","","","",""
"instructions","6","459761","0.0-3.0-1.0","5fd85c9f4bf0b61a395593c7","6662009ae78f21dd82fcd179","6662073c81deebdb07871342","185188","","","","[{""page_index"":0,""viewing_time"":52716},{""page_index"":1,""viewing_time"":10073},{""page_index"":2,""viewing_time"":6763},{""page_index"":3,""viewing_time"":2003},{""page_index"":4,""viewing_time"":15765},{""page_index"":5,""viewing_time"":42150},{""page_index"":6,""viewing_time"":12463},{""page_index"":7,""viewing_time"":5633},{""page_index"":8,""viewing_time"":11106},{""page_index"":9,""viewing_time"":9366},{""page_index"":10,""viewing_time"":12650},{""page_index"":11,""viewing_time"":4501}]","","","","","","","","","","","","","","","",""
"html-button-response","7","467639","0.0-3.0-2.0-0.0-0.0","5fd85c9f4bf0b61a395593c7","6662009ae78f21dd82fcd179","6662073c81deebdb07871342","7852","","1","","","","","","","","<div align=center>Your goal is to predict…?<br><br></div>","","","","","","","","","",""
"html-button-response","8","477119","0.0-3.0-2.0-1.0-0.0","5fd85c9f4bf0b61a395593c7","6662009ae78f21dd82fcd179","6662073c81deebdb07871342","6319","","2","","","","","","","","<div align=center>In the jar with mostly white beads, there are ___% white beads and ___% black beads?<br><br></div>","","","","","","","","","",""
"html-button-response","9","488692","0.0-3.0-2.0-2.0-0.0","5fd85c9f4bf0b61a395593c7","6662009ae78f21dd82fcd179","6662073c81deebdb07871342","9641","","0","","","","","","","","<div align=center>When there is a 1% probability that the jars will switch, the next bead will most likely be drawn from the…<br><br></div>","","","","","","","","","",""
"html-button-response","10","496168","0.0-3.0-2.0-3.0-0.0","5fd85c9f4bf0b61a395593c7","6662009ae78f21dd82fcd179","6662073c81deebdb07871342","5790","","1","","","","","","","","<div align=center>When there is a 99% probability that the jars will switch, the next bead will most likely be drawn from the…<br><br></div>","","","","","","","","","",""
"instructions","11","520848","0.0-3.0-3.0","5fd85c9f4bf0b61a395593c7","6662009ae78f21dd82fcd179","6662073c81deebdb07871342","23183","","","","[{""page_index"":0,""viewing_time"":23163}]","","","","","","","","","","","","","","","",""
"html-keyboard-response","12","525515","0.0-3.0-4.0-0.0","5fd85c9f4bf0b61a395593c7","6662009ae78f21dd82fcd179","6662073c81deebdb07871342","4624",""," ","","","","","","","","<div align=center>In this practice block, there will be a <b>1% chance</b> that the jar on the next trial will be different from the jar on the current trial.<br><br></div>","","","","","","","","","",""
"image-keyboard-response","13","532981","0.0-3.0-4.0-1.0-0.0","5fd85c9f4bf0b61a395593c7","6662009ae78f21dd82fcd179","6662073c81deebdb07871342","7324","","f","","","","","","","","./tasks/HMM-beads/Images/NoChoice.png","practice","0","0","0","0","9","0","true","",""
"image-keyboard-response","14","533286","0.0-3.0-4.0-1.0-1.0","5fd85c9f4bf0b61a395593c7","6662009ae78f21dd82fcd179","6662073c81deebdb07871342","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","",""
"image-keyboard-response","15","533791","0.0-3.0-4.0-1.0-2.0","5fd85c9f4bf0b61a395593c7","6662009ae78f21dd82fcd179","6662073c81deebdb07871342","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","",""
"image-keyboard-response","16","537878","0.0-3.0-4.0-1.0-0.1","5fd85c9f4bf0b61a395593c7","6662009ae78f21dd82fcd179","6662073c81deebdb07871342","4085","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","practice","0","1","0","0","0","0","true","",""
"image-keyboard-response","17","538183","0.0-3.0-4.0-1.0-1.1","5fd85c9f4bf0b61a395593c7","6662009ae78f21dd82fcd179","6662073c81deebdb07871342","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","",""
"image-keyboard-response","18","538686","0.0-3.0-4.0-1.0-2.1","5fd85c9f4bf0b61a395593c7","6662009ae78f21dd82fcd179","6662073c81deebdb07871342","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","",""
"image-keyboard-response","19","540294","0.0-3.0-4.0-1.0-0.2","5fd85c9f4bf0b61a395593c7","6662009ae78f21dd82fcd179","6662073c81deebdb07871342","1607","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","practice","0","2","0","1","0","1","true","",""
