"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","url","response","question_order","view_history","success","timeout","failed_images","failed_audio","failed_video","stimulus","block","block_rep","trial_number","jar","bead","previous_bead","choice","correct","lowH_score","total_bonus"
"pavlovia","0","1113","0.0-0.0","5ecc1798e3ca777cfb37b0f5","6662009ae78f21dd82fcd179","66620a547f69f5f09072147d","","","","","","","","","","","","","","","","","","","","",""
"external-html","1","11721","0.0-1.0-0.0","5ecc1798e3ca777cfb37b0f5","6662009ae78f21dd82fcd179","66620a547f69f5f09072147d","10489","new_consent.html","","","","","","","","","","","","","","","","","","",""
"survey-multi-choice","2","16206","0.0-1.0-1.0","5ecc1798e3ca777cfb37b0f5","6662009ae78f21dd82fcd179","66620a547f69f5f09072147d","4484","","{""Q0"":""Male"",""Q1"":""White""}","[0,1]","","","","","","","","","","","","","","","","",""
"survey-text","3","18553","0.0-1.0-2.0","5ecc1798e3ca777cfb37b0f5","6662009ae78f21dd82fcd179","66620a547f69f5f09072147d","2343","","{""Q0"":""34""}","","","","","","","","","","","","","","","","","",""
"instructions","4","20169","0.0-2.0","5ecc1798e3ca777cfb37b0f5","6662009ae78f21dd82fcd179","66620a547f69f5f09072147d","1510","","","","[{""page_index"":0,""viewing_time"":1510}]","","","","","","","","","","","","","","","",""
"preload","5","26132","0.0-3.0-0.0","5ecc1798e3ca777cfb37b0f5","6662009ae78f21dd82fcd179","66620a547f69f5f09072147d","","","","","","true","false","[]","[]","[]","","","","","","","","","","",""
"instructions","6","130397","0.0-3.0-1.0","5ecc1798e3ca777cfb37b0f5","6662009ae78f21dd82fcd179","66620a547f69f5f09072147d","104265","","","","[{""page_index"":0,""viewing_time"":8781},{""page_index"":1,""viewing_time"":26908},{""page_index"":2,""viewing_time"":3859},{""page_index"":3,""viewing_time"":2046},{""page_index"":4,""viewing_time"":9521},{""page_index"":3,""viewing_time"":1792},{""page_index"":4,""viewing_time"":1411},{""page_index"":5,""viewing_time"":10967},{""page_index"":6,""viewing_time"":4458},{""page_index"":7,""viewing_time"":10655},{""page_index"":8,""viewing_time"":9461},{""page_index"":9,""viewing_time"":4848},{""page_index"":8,""viewing_time"":1587},{""page_index"":9,""viewing_time"":704},{""page_index"":10,""viewing_time"":5779},{""page_index"":11,""viewing_time"":1489}]","","","","","","","","","","","","","","","",""
"html-button-response","7","133952","0.0-3.0-2.0-0.0-0.0","5ecc1798e3ca777cfb37b0f5","6662009ae78f21dd82fcd179","66620a547f69f5f09072147d","3554","","1","","","","","","","","<div align=center>Your goal is to predict…?<br><br></div>","","","","","","","","","",""
"html-button-response","8","140013","0.0-3.0-2.0-1.0-0.0","5ecc1798e3ca777cfb37b0f5","6662009ae78f21dd82fcd179","66620a547f69f5f09072147d","4415","","2","","","","","","","","<div align=center>In the jar with mostly white beads, there are ___% white beads and ___% black beads?<br><br></div>","","","","","","","","","",""
"html-button-response","9","146730","0.0-3.0-2.0-2.0-0.0","5ecc1798e3ca777cfb37b0f5","6662009ae78f21dd82fcd179","66620a547f69f5f09072147d","5418","","0","","","","","","","","<div align=center>When there is a 1% probability that the jars will switch, the next bead will most likely be drawn from the…<br><br></div>","","","","","","","","","",""
"html-button-response","10","151094","0.0-3.0-2.0-3.0-0.0","5ecc1798e3ca777cfb37b0f5","6662009ae78f21dd82fcd179","66620a547f69f5f09072147d","2994","","1","","","","","","","","<div align=center>When there is a 99% probability that the jars will switch, the next bead will most likely be drawn from the…<br><br></div>","","","","","","","","","",""
"instructions","11","174312","0.0-3.0-3.0","5ecc1798e3ca777cfb37b0f5","6662009ae78f21dd82fcd179","66620a547f69f5f09072147d","22194","","","","[{""page_index"":0,""viewing_time"":22194}]","","","","","","","","","","","","","","","",""
"html-keyboard-response","12","177297","0.0-3.0-4.0-0.0","5ecc1798e3ca777cfb37b0f5","6662009ae78f21dd82fcd179","66620a547f69f5f09072147d","2984",""," ","","","","","","","","<div align=center>In this practice block, there will be a <b>1% chance</b> that the jar on the next trial will be different from the jar on the current trial.<br><br></div>","","","","","","","","","",""
"image-keyboard-response","13","183026","0.0-3.0-4.0-1.0-0.0","5ecc1798e3ca777cfb37b0f5","6662009ae78f21dd82fcd179","66620a547f69f5f09072147d","5725","","j","","","","","","","","./tasks/HMM-beads/Images/NoChoice.png","practice","0","0","0","0","9","1","false","",""
"image-keyboard-response","14","183339","0.0-3.0-4.0-1.0-1.0","5ecc1798e3ca777cfb37b0f5","6662009ae78f21dd82fcd179","66620a547f69f5f09072147d","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","",""
"image-keyboard-response","15","183850","0.0-3.0-4.0-1.0-2.0","5ecc1798e3ca777cfb37b0f5","6662009ae78f21dd82fcd179","66620a547f69f5f09072147d","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","",""
"image-keyboard-response","16","188731","0.0-3.0-4.0-1.0-0.1","5ecc1798e3ca777cfb37b0f5","6662009ae78f21dd82fcd179","66620a547f69f5f09072147d","4880","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","practice","0","1","0","0","0","0","true","",""
"image-keyboard-response","17","189038","0.0-3.0-4.0-1.0-1.1","5ecc1798e3ca777cfb37b0f5","6662009ae78f21dd82fcd179","66620a547f69f5f09072147d","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","",""
"image-keyboard-response","18","189549","0.0-3.0-4.0-1.0-2.1","5ecc1798e3ca777cfb37b0f5","6662009ae78f21dd82fcd179","66620a547f69f5f09072147d","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","",""
"image-keyboard-response","19","191183","0.0-3.0-4.0-1.0-0.2","5ecc1798e3ca777cfb37b0f5","6662009ae78f21dd82fcd179","66620a547f69f5f09072147d","1632","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","practice","0","2","0","1","0","0","false","",""
"image-keyboard-response","20","191500","0.0-3.0-4.0-1.0-1.2","5ecc1798e3ca777cfb37b0f5","6662009ae78f21dd82fcd179","66620a547f69f5f09072147d","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","",""
"image-keyboard-response","21","192013","0.0-3.0-4.0-1.0-2.2","5ecc1798e3ca777cfb37b0f5","6662009ae78f21dd82fcd179","66620a547f69f5f09072147d","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","",""
"image-keyboard-response","22","193585","0.0-3.0-4.0-1.0-0.3","5ecc1798e3ca777cfb37b0f5","6662009ae78f21dd82fcd179","66620a547f69f5f09072147d","1570","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","practice","0","3","0","0","1","1","false","",""
"image-keyboard-response","23","193900","0.0-3.0-4.0-1.0-1.3","5ecc1798e3ca777cfb37b0f5","6662009ae78f21dd82fcd179","66620a547f69f5f09072147d","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","",""
