"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","url","response","question_order","view_history","success","timeout","failed_images","failed_audio","failed_video","stimulus","block","block_rep","trial_number","jar","bead","previous_bead","choice","correct","lowH_score","total_bonus"
"pavlovia","0","1111","0.0-0.0","5a08663b3b6dfc0001445abe","6662009ae78f21dd82fcd179","66620c13fcaa40d33955df42","","","","","","","","","","","","","","","","","","","","",""
"external-html","1","1345398","0.0-1.0-0.0","5a08663b3b6dfc0001445abe","6662009ae78f21dd82fcd179","66620c13fcaa40d33955df42","1344155","new_consent.html","","","","","","","","","","","","","","","","","","",""
"survey-multi-choice","2","1350429","0.0-1.0-1.0","5a08663b3b6dfc0001445abe","6662009ae78f21dd82fcd179","66620c13fcaa40d33955df42","5029","","{""Q0"":""Female"",""Q1"":""White""}","[0,1]","","","","","","","","","","","","","","","","",""
"survey-text","3","1355987","0.0-1.0-2.0","5a08663b3b6dfc0001445abe","6662009ae78f21dd82fcd179","66620c13fcaa40d33955df42","5554","","{""Q0"":""25""}","","","","","","","","","","","","","","","","","",""
"instructions","4","1357971","0.0-2.0","5a08663b3b6dfc0001445abe","6662009ae78f21dd82fcd179","66620c13fcaa40d33955df42","1867","","","","[{""page_index"":0,""viewing_time"":1867}]","","","","","","","","","","","","","","","",""
"preload","5","1359468","0.0-3.0-0.0","5a08663b3b6dfc0001445abe","6662009ae78f21dd82fcd179","66620c13fcaa40d33955df42","","","","","","true","false","[]","[]","[]","","","","","","","","","","",""
"instructions","6","1510402","0.0-3.0-1.0","5a08663b3b6dfc0001445abe","6662009ae78f21dd82fcd179","66620c13fcaa40d33955df42","150934","","","","[{""page_index"":0,""viewing_time"":32200},{""page_index"":1,""viewing_time"":10904},{""page_index"":2,""viewing_time"":8930},{""page_index"":3,""viewing_time"":5668},{""page_index"":4,""viewing_time"":8514},{""page_index"":5,""viewing_time"":42848},{""page_index"":6,""viewing_time"":5690},{""page_index"":7,""viewing_time"":5266},{""page_index"":8,""viewing_time"":7328},{""page_index"":9,""viewing_time"":5674},{""page_index"":10,""viewing_time"":16266},{""page_index"":11,""viewing_time"":1646}]","","","","","","","","","","","","","","","",""
"html-button-response","7","1521539","0.0-3.0-2.0-0.0-0.0","5a08663b3b6dfc0001445abe","6662009ae78f21dd82fcd179","66620c13fcaa40d33955df42","11135","","2","","","","","","","","<div align=center>Your goal is to predict…?<br><br></div>","","","","","","","","","",""
"html-button-response","8","1531702","0.0-3.0-2.0-0.1-0.1","5a08663b3b6dfc0001445abe","6662009ae78f21dd82fcd179","66620c13fcaa40d33955df42","5813","","1","","","","","","","","<div align=center>Your goal is to predict…?<br><br></div>","","","","","","","","","",""
"html-button-response","9","1540692","0.0-3.0-2.0-1.0-0.0","5a08663b3b6dfc0001445abe","6662009ae78f21dd82fcd179","66620c13fcaa40d33955df42","7846","","2","","","","","","","","<div align=center>In the jar with mostly white beads, there are ___% white beads and ___% black beads?<br><br></div>","","","","","","","","","",""
"html-button-response","10","1553498","0.0-3.0-2.0-2.0-0.0","5a08663b3b6dfc0001445abe","6662009ae78f21dd82fcd179","66620c13fcaa40d33955df42","11729","","0","","","","","","","","<div align=center>When there is a 1% probability that the jars will switch, the next bead will most likely be drawn from the…<br><br></div>","","","","","","","","","",""
"html-button-response","11","1559548","0.0-3.0-2.0-3.0-0.0","5a08663b3b6dfc0001445abe","6662009ae78f21dd82fcd179","66620c13fcaa40d33955df42","4950","","1","","","","","","","","<div align=center>When there is a 99% probability that the jars will switch, the next bead will most likely be drawn from the…<br><br></div>","","","","","","","","","",""
"instructions","12","1590288","0.0-3.0-3.0","5a08663b3b6dfc0001445abe","6662009ae78f21dd82fcd179","66620c13fcaa40d33955df42","29689","","","","[{""page_index"":0,""viewing_time"":29689}]","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","1599612","0.0-3.0-4.0-0.0","5a08663b3b6dfc0001445abe","6662009ae78f21dd82fcd179","66620c13fcaa40d33955df42","9323",""," ","","","","","","","","<div align=center>In this practice block, there will be a <b>1% chance</b> that the jar on the next trial will be different from the jar on the current trial.<br><br></div>","","","","","","","","","",""
"image-keyboard-response","14","1606579","0.0-3.0-4.0-1.0-0.0","5a08663b3b6dfc0001445abe","6662009ae78f21dd82fcd179","66620c13fcaa40d33955df42","6948","","f","","","","","","","","./tasks/HMM-beads/Images/NoChoice.png","practice","0","0","0","0","9","0","true","",""
