"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","url","response","question_order","view_history","success","timeout","failed_images","failed_audio","failed_video","stimulus","block","block_rep","trial_number","jar","bead","previous_bead","choice","correct","lowH_score","total_bonus"
"pavlovia","0","1541","0.0-0.0","5f4825f51e38a119965b561a","6662009ae78f21dd82fcd179","666205ebdf49db053d4e0056","","","","","","","","","","","","","","","","","","","","",""
"external-html","1","28237","0.0-1.0-0.0","5f4825f51e38a119965b561a","6662009ae78f21dd82fcd179","666205ebdf49db053d4e0056","26507","new_consent.html","","","","","","","","","","","","","","","","","","",""
"survey-multi-choice","2","32776","0.0-1.0-1.0","5f4825f51e38a119965b561a","6662009ae78f21dd82fcd179","666205ebdf49db053d4e0056","4536","","{""Q0"":""Female"",""Q1"":""White""}","[0,1]","","","","","","","","","","","","","","","","",""
"survey-text","3","35502","0.0-1.0-2.0","5f4825f51e38a119965b561a","6662009ae78f21dd82fcd179","666205ebdf49db053d4e0056","2714","","{""Q0"":""32""}","","","","","","","","","","","","","","","","","",""
"instructions","4","37132","0.0-2.0","5f4825f51e38a119965b561a","6662009ae78f21dd82fcd179","666205ebdf49db053d4e0056","1513","","","","[{""page_index"":0,""viewing_time"":1513}]","","","","","","","","","","","","","","","",""
"preload","5","38705","0.0-3.0-0.0","5f4825f51e38a119965b561a","6662009ae78f21dd82fcd179","666205ebdf49db053d4e0056","","","","","","true","false","[]","[]","[]","","","","","","","","","","",""
"instructions","6","134725","0.0-3.0-1.0","5f4825f51e38a119965b561a","6662009ae78f21dd82fcd179","666205ebdf49db053d4e0056","96019","","","","[{""page_index"":0,""viewing_time"":11158},{""page_index"":1,""viewing_time"":6887},{""page_index"":2,""viewing_time"":10445},{""page_index"":3,""viewing_time"":1611},{""page_index"":4,""viewing_time"":8688},{""page_index"":5,""viewing_time"":20833},{""page_index"":6,""viewing_time"":4833},{""page_index"":7,""viewing_time"":6017},{""page_index"":8,""viewing_time"":7164},{""page_index"":9,""viewing_time"":7170},{""page_index"":10,""viewing_time"":7982},{""page_index"":11,""viewing_time"":3233}]","","","","","","","","","","","","","","","",""
"html-button-response","7","138311","0.0-3.0-2.0-0.0-0.0","5f4825f51e38a119965b561a","6662009ae78f21dd82fcd179","666205ebdf49db053d4e0056","3584","","1","","","","","","","","<div align=center>Your goal is to predict…?<br><br></div>","","","","","","","","","",""
"html-button-response","8","144907","0.0-3.0-2.0-1.0-0.0","5f4825f51e38a119965b561a","6662009ae78f21dd82fcd179","666205ebdf49db053d4e0056","3824","","2","","","","","","","","<div align=center>In the jar with mostly white beads, there are ___% white beads and ___% black beads?<br><br></div>","","","","","","","","","",""
"html-button-response","9","151241","0.0-3.0-2.0-2.0-0.0","5f4825f51e38a119965b561a","6662009ae78f21dd82fcd179","666205ebdf49db053d4e0056","4478","","0","","","","","","","","<div align=center>When there is a 1% probability that the jars will switch, the next bead will most likely be drawn from the…<br><br></div>","","","","","","","","","",""
"html-button-response","10","156977","0.0-3.0-2.0-3.0-0.0","5f4825f51e38a119965b561a","6662009ae78f21dd82fcd179","666205ebdf49db053d4e0056","3317","","1","","","","","","","","<div align=center>When there is a 99% probability that the jars will switch, the next bead will most likely be drawn from the…<br><br></div>","","","","","","","","","",""
"instructions","11","168027","0.0-3.0-3.0","5f4825f51e38a119965b561a","6662009ae78f21dd82fcd179","666205ebdf49db053d4e0056","9721","","","","[{""page_index"":0,""viewing_time"":9720}]","","","","","","","","","","","","","","","",""
"html-keyboard-response","12","175977","0.0-3.0-4.0-0.0","5f4825f51e38a119965b561a","6662009ae78f21dd82fcd179","666205ebdf49db053d4e0056","7948",""," ","","","","","","","","<div align=center>In this practice block, there will be a <b>1% chance</b> that the jar on the next trial will be different from the jar on the current trial.<br><br></div>","","","","","","","","","",""
"image-keyboard-response","13","179328","0.0-3.0-4.0-1.0-0.0","5f4825f51e38a119965b561a","6662009ae78f21dd82fcd179","666205ebdf49db053d4e0056","3349","","f","","","","","","","","./tasks/HMM-beads/Images/NoChoice.png","practice","0","0","0","0","9","0","true","",""
"image-keyboard-response","14","179641","0.0-3.0-4.0-1.0-1.0","5f4825f51e38a119965b561a","6662009ae78f21dd82fcd179","666205ebdf49db053d4e0056","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","",""
"image-keyboard-response","15","180149","0.0-3.0-4.0-1.0-2.0","5f4825f51e38a119965b561a","6662009ae78f21dd82fcd179","666205ebdf49db053d4e0056","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","",""
"image-keyboard-response","16","185793","0.0-3.0-4.0-1.0-0.1","5f4825f51e38a119965b561a","6662009ae78f21dd82fcd179","666205ebdf49db053d4e0056","5643","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","practice","0","1","0","0","0","0","true","",""
"image-keyboard-response","17","186109","0.0-3.0-4.0-1.0-1.1","5f4825f51e38a119965b561a","6662009ae78f21dd82fcd179","666205ebdf49db053d4e0056","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","",""
"image-keyboard-response","18","186626","0.0-3.0-4.0-1.0-2.1","5f4825f51e38a119965b561a","6662009ae78f21dd82fcd179","666205ebdf49db053d4e0056","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","",""
"image-keyboard-response","19","190129","0.0-3.0-4.0-1.0-0.2","5f4825f51e38a119965b561a","6662009ae78f21dd82fcd179","666205ebdf49db053d4e0056","3502","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","practice","0","2","0","1","0","0","false","",""
"image-keyboard-response","20","190439","0.0-3.0-4.0-1.0-1.2","5f4825f51e38a119965b561a","6662009ae78f21dd82fcd179","666205ebdf49db053d4e0056","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","",""
"image-keyboard-response","21","190957","0.0-3.0-4.0-1.0-2.2","5f4825f51e38a119965b561a","6662009ae78f21dd82fcd179","666205ebdf49db053d4e0056","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","",""
